client_name,Company,industry_code,industry_name,Item,Financial_Year,quarter,Actual_Announcement_Quarter,Reported_Revenue,YoY_Reported_Revenue_growth_L1,YoY_Reported_Revenue_growth_L2
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2015-12-31,2015-06-30,288.72,0.0,0.0
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2016-03-31,2015-06-30,284.527,-0.014522720975339576,-0.014522720975339576
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2016-06-30,2016-06-30,324.225,0.13952278694113396,0.12297381546134667
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2016-09-30,2016-06-30,324.225,0.0,0.13952278694113396
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2016-12-31,2016-06-30,324.225,0.0,0.0
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2017-03-31,2016-06-30,324.225,0.0,0.0
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2017-06-30,2017-06-30,366.989,0.13189605983499098,0.13189605983499098
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2017-09-30,2017-06-30,366.989,0.0,0.13189605983499098
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2017-12-31,2017-06-30,366.989,0.0,0.0
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2018-03-31,2017-06-30,366.989,0.0,0.0
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017,2018-06-30,2018-06-30,463.768,0.26371090141666365,0.26371090141666365
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017,2018-09-30,2018-06-30,463.768,0.0,0.26371090141666365
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017,2018-12-31,2018-06-30,463.768,0.0,0.0
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2019-03-31,2019-03-31,563.823,0.21574364768591203,0.21574364768591203
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2019-06-30,2019-03-31,563.823,0.0,0.21574364768591203
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2019-09-30,2019-03-31,563.823,0.0,0.0
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2019-12-31,2019-03-31,563.823,0.0,0.0
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2020-03-31,2019-03-31,563.823,0.0,0.0
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2020-06-30,2020-06-30,738.2,0.3092761380787943,0.3092761380787943
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2020-09-30,2020-06-30,738.2,0.0,0.3092761380787943
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2020-12-31,2020-06-30,738.2,0.0,0.0
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2021-03-31,2020-06-30,738.2,0.0,0.0
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2021-06-30,2020-06-30,738.2,0.0,0.0
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2021-09-30,2020-06-30,738.2,0.0,0.0
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2010,2011-12-31,2011-12-31,24601.0,,
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2011,2012-03-31,2012-03-31,25779.0,0.04788423234827843,
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2011,2012-06-30,2012-03-31,25779.0,0.0,0.04788423234827843
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2011,2012-09-30,2012-03-31,25779.0,0.0,0.0
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2011,2012-12-31,2012-03-31,25779.0,0.0,0.0
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2012,2013-03-31,2013-03-31,27426.0,0.06388921214942389,0.06388921214942389
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2012,2013-06-30,2013-03-31,27426.0,0.0,0.06388921214942389
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2012,2013-09-30,2013-03-31,27426.0,0.0,0.0
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2012,2013-12-31,2013-03-31,27426.0,0.0,0.0
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2013,2014-03-31,2014-03-31,28490.0,0.03879530372639106,0.03879530372639106
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2013,2014-06-30,2014-03-31,28490.0,0.0,0.03879530372639106
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2013,2014-09-30,2014-03-31,28490.0,0.0,0.0
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2013,2014-12-31,2014-03-31,28490.0,0.0,0.0
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2014,2015-03-31,2015-03-31,27522.0,-0.03397683397683393,-0.03397683397683393
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2014,2015-06-30,2015-03-31,27522.0,0.0,-0.03397683397683393
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2014,2015-09-30,2015-03-31,27522.0,0.0,0.0
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2014,2015-12-31,2015-03-31,27522.0,0.0,0.0
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2015,2016-03-31,2016-03-31,25137.0,-0.08665794637017654,-0.08665794637017654
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2015,2016-06-30,2016-03-31,25137.0,0.0,-0.08665794637017654
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2015,2016-09-30,2016-03-31,25137.0,0.0,0.0
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2015,2016-12-31,2016-03-31,25137.0,0.0,0.0
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2016,2017-03-31,2017-03-31,25119.0,-0.0007160759040458764,-0.0007160759040458764
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2016,2017-06-30,2017-03-31,25119.0,0.0,-0.0007160759040458764
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2016,2017-09-30,2017-03-31,25119.0,0.0,0.0
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2016,2017-12-31,2017-03-31,25119.0,0.0,0.0
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2017,2018-03-31,2018-03-31,26592.0,0.05864086946136382,0.05864086946136382
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2017,2018-06-30,2018-03-31,26592.0,0.0,0.05864086946136382
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2017,2018-09-30,2018-03-31,26592.0,0.0,0.0
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2017,2018-12-31,2018-03-31,26592.0,0.0,0.0
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2018,2019-03-31,2019-03-31,26994.0,0.015117328519855588,0.015117328519855588
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2018,2019-06-30,2019-03-31,26994.0,0.0,0.015117328519855588
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2018,2019-09-30,2019-03-31,26994.0,0.0,0.0
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2018,2019-12-31,2019-03-31,26994.0,0.0,0.0
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2019,2020-03-31,2020-03-31,25963.0,-0.038193672668000334,-0.038193672668000334
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2019,2020-06-30,2020-03-31,25963.0,0.0,-0.038193672668000334
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2019,2020-09-30,2020-03-31,25963.0,0.0,0.0
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2019,2020-12-31,2020-03-31,25963.0,0.0,0.0
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2020,2021-03-31,2021-03-31,22959.0,-0.11570311597273042,-0.11570311597273042
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2020,2021-06-30,2021-03-31,22959.0,0.0,-0.11570311597273042
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2020,2021-09-30,2021-03-31,2174.0,-0.9053094646979398,-0.9053094646979398
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,MedTech & Healthcare Supply,2020,2021-12-31,2021-03-31,22959.0,9.560717571297149,0.0
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2010,2011-03-31,2011-03-31,18452.47269,,
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2010,2011-06-30,2011-03-31,18449.16111,-0.00017946537873980706,
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2010,2011-09-30,2011-03-31,18661.48933,0.011508827893801143,0.011327297078904452
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2010,2011-12-31,2011-03-31,18696.84602,0.0018946338834362475,0.013425266792523649
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2011,2012-03-31,2012-03-31,20176.23629,0.07912512454868037,0.0811696715741177
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2011,2012-06-30,2012-03-31,20148.80682,-0.0013594938920097333,0.07765806053314228
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2011,2012-09-30,2012-03-31,20113.06533,-0.0017738762557653054,-0.003130958573840159
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2011,2012-12-31,2012-03-31,20102.79332,-0.0005107133016010179,-0.0022836836151670648
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2012,2013-03-31,2013-03-31,21996.90697,0.09422141589226651,0.0936625824602737
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2012,2013-06-30,2013-03-31,21885.52202,-0.005063664184783323,0.08868064609838999
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2012,2013-09-30,2013-03-31,21641.72431,-0.011139679911550848,-0.016146936498136144
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2012,2013-12-31,2013-03-31,21958.31035,0.01462850350855427,0.003325866750333084
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2013,2014-03-31,2014-03-31,24961.41881,0.13676409578572146,0.1533932533493214
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2013,2014-06-30,2014-03-31,25012.63573,0.0020518433022518323,0.13909655758189987
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2013,2014-09-30,2014-03-31,24930.17564,-0.003296737332687316,-0.0012516584188507762
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2013,2014-12-31,2014-03-31,24930.08897,-3.4765098029243546e-06,-0.0033002023813506476
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2014,2015-03-31,2015-03-31,29393.77962,0.1790483241103331,0.17904422513727614
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2014,2015-06-30,2015-03-31,29325.15295,-0.0023347344535884496,0.17629555936558683
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2014,2015-09-30,2015-03-31,29325.15295,0.0,-0.0023347344535884496
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2014,2015-12-31,2015-03-31,29325.15295,0.0,0.0
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2015,2016-03-31,2016-03-31,28090.93899,-0.04208721305237051,-0.04208721305237051
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2015,2016-06-30,2016-03-31,28002.01498,-0.003165576274671844,-0.04511955904393672
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2015,2016-09-30,2016-03-31,27829.97259,-0.006143928932359932,-0.009290056131370239
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2015,2016-12-31,2016-03-31,27829.97259,0.0,-0.006143928932359932
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2016,2017-03-31,2017-03-31,29918.65409,0.07505151121674158,0.07505151121674158
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2016,2017-06-30,2017-03-31,29830.89167,-0.0029333679160832293,0.07189798960560179
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2016,2017-09-30,2017-03-31,29999.0881,0.005638330622518728,0.0026884234082871217
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2016,2017-12-31,2017-03-31,29910.86829,-0.0029407497223225,0.0026809999809838114
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2017,2018-03-31,2018-03-31,32720.91803,0.0939474478893505,0.09073042223573458
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2017,2018-06-30,2018-03-31,32595.53725,-0.0038318234190447553,0.08975563443932377
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2017,2018-09-30,2018-03-31,32670.83698,0.002310123911211104,-0.0015305514947375753
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2017,2018-12-31,2018-03-31,32670.87327,1.1107765627293986e-06,0.0023112372538052206
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2018,2019-03-31,2019-03-31,37247.30128,0.14007669682347612,0.1400779631939506
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2018,2019-06-30,2019-03-31,37290.28437,0.001153992061784015,0.14139233628143555
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2018,2019-09-30,2019-03-31,37240.64773,-0.0013310877307209923,-0.00017863173361165607
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2018,2019-12-31,2019-03-31,37287.86983,0.0012680257427952757,-6.47498414343417e-05
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2019,2020-03-31,2020-03-31,38810.13887,0.040824778860798716,0.04214457147413331
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2019,2020-06-30,2020-03-31,39071.89998,0.006744657906966101,0.04784478593530861
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2019,2020-09-30,2020-03-31,39094.89754,0.000588595896584776,0.00733722368151879
