year,state_code,state_name,measure_id,measure_short_desc,measure_desc,total_population,value
2017,CA,California,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,22367518,11.911833288789575
2017,CA,California,STROKE,Stroke,Stroke among adults aged >=18 Years,22367518,2.8503213901515583
2017,CO,Colorado,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,2510323,13.798932567641693
2017,CO,Colorado,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,2510323,21.034965978481655
2017,CO,Colorado,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,2510323,18.69510074998317
2017,CO,Colorado,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,2510323,25.54717205714165
2017,CO,Colorado,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,2510323,50.29252518500608
2017,CO,Colorado,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,2510323,6.159641846885839
2017,CO,Colorado,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,2510323,9.396163959777288
2017,CO,Colorado,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,2510323,4.685332166418425
2017,CO,Colorado,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,2510323,59.990945667151195
2017,CO,Colorado,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,2510323,78.02973637257038
2017,CO,Colorado,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,2510323,4.869542246157168
2017,CO,Colorado,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,2510323,15.900569329126172
2017,CO,Colorado,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,2510323,7.588066555578704
2017,CO,Colorado,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,2510323,27.500431179573308
2017,CO,Colorado,KIDNEY,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 Years,2510323,2.7063798562973767
2017,CO,Colorado,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,2510323,20.040664050004718
2017,CO,Colorado,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,2510323,11.93984331896732
2017,CO,Colorado,OBESITY,Obesity,Obesity among adults aged >=18 Years,2510323,23.475410295806554
2017,CO,Colorado,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,2510323,10.67390236236532
2017,CO,Colorado,STROKE,Stroke,Stroke among adults aged >=18 Years,2510323,2.595890728005918
2017,CT,Connecticut,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,871494,16.194029907262703
2017,CT,Connecticut,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,871494,22.26207019210689
2017,CT,Connecticut,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,871494,15.455843643214985
2017,CT,Connecticut,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,871494,31.46799599308773
2017,CT,Connecticut,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,871494,58.70494174371826
2017,CT,Connecticut,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,871494,5.991783993923079
2017,CT,Connecticut,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,871494,10.773055924653526
2017,CT,Connecticut,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,871494,5.851034086293192
2017,CT,Connecticut,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,871494,71.76439677152108
2017,CT,Connecticut,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,871494,82.56149623520069
2017,CT,Connecticut,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,871494,6.517799434075277
2017,CT,Connecticut,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,871494,17.115816632128276
2017,CT,Connecticut,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,871494,11.211930202617575
2017,CT,Connecticut,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,871494,28.778602836049362
2017,CT,Connecticut,KIDNEY,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 Years,871494,3.2590744170355737
2017,CT,Connecticut,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,871494,28.57398295341104
2017,CT,Connecticut,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,871494,13.400382790931435
2017,CT,Connecticut,OBESITY,Obesity,Obesity among adults aged >=18 Years,871494,30.789209449520015
2017,CT,Connecticut,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,871494,12.614605149318296
2017,CT,Connecticut,STROKE,Stroke,Stroke among adults aged >=18 Years,871494,3.3477265477444482
2017,DC,District of C,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,601723,8.3
2017,DC,District of C,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,601723,17.9
2017,DC,District of C,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,601723,21.8
2017,DC,District of C,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,601723,30.9
2017,DC,District of C,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,601723,59.60000000000001
2017,DC,District of C,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,601723,5.5
2017,DC,District of C,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,601723,9.9
2017,DC,District of C,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,601723,4.7
2017,DC,District of C,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,601723,78.4
2017,DC,District of C,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,601723,82.4
2017,DC,District of C,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,601723,5.4
2017,DC,District of C,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,601723,16.2
2017,DC,District of C,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,601723,9.5
2017,DC,District of C,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,601723,28.0
2017,DC,District of C,KIDNEY,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 Years,601723,3.0
2017,DC,District of C,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,601723,24.6
2017,DC,District of C,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,601723,11.1
2017,DC,District of C,OBESITY,Obesity,Obesity among adults aged >=18 Years,601723,26.7
2017,DC,District of C,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,601723,9.6
2017,DC,District of C,STROKE,Stroke,Stroke among adults aged >=18 Years,601723,3.4
2017,DE,Delaware,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,70851,19.4
2017,DE,Delaware,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,70851,24.0
2017,DE,Delaware,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,70851,14.8
2017,DE,Delaware,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,70851,40.5
2017,DE,Delaware,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,70851,61.7
2017,DE,Delaware,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,70851,5.9
2017,DE,Delaware,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,70851,12.0
2017,DE,Delaware,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,70851,6.5
2017,DE,Delaware,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,70851,76.6
2017,DE,Delaware,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,70851,79.9
2017,DE,Delaware,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,70851,8.2
2017,DE,Delaware,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,70851,22.4
2017,DE,Delaware,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,70851,14.3
2017,DE,Delaware,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,70851,30.1
2017,DE,Delaware,KIDNEY,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 Years,70851,3.8
2017,DE,Delaware,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,70851,38.0
2017,DE,Delaware,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,70851,16.8
2017,DE,Delaware,OBESITY,Obesity,Obesity among adults aged >=18 Years,70851,39.6
2017,DE,Delaware,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,70851,16.0
2017,DE,Delaware,STROKE,Stroke,Stroke among adults aged >=18 Years,70851,4.4
2017,FL,Florida,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,5166487,24.499468691201585
2017,FL,Florida,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,5166487,21.895653797251402
2017,FL,Florida,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,5166487,16.875790029085525
2017,FL,Florida,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,5166487,32.187653699699624
2017,FL,Florida,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,5166487,57.96594897074163
2017,FL,Florida,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,5166487,5.915505313378317
2017,FL,Florida,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,5166487,8.6705486145615
2017,FL,Florida,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,5166487,6.372065718930485
2017,FL,Florida,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,5166487,72.31975622894241
2017,FL,Florida,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,5166487,80.2263955953049
2017,FL,Florida,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,5166487,7.73260693387983
2017,FL,Florida,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,5166487,19.341979627549627
2017,FL,Florida,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,5166487,10.952609752042346
2017,FL,Florida,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,5166487,29.588630475601697
2017,FL,Florida,KIDNEY,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 Years,5166487,3.2175148606780586
2017,FL,Florida,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,5166487,30.88615182811841
2017,FL,Florida,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,5166487,14.369265150575234
2017,FL,Florida,OBESITY,Obesity,Obesity among adults aged >=18 Years,5166487,30.431253364229892
2017,FL,Florida,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,5166487,13.886889427961398
2017,FL,Florida,STROKE,Stroke,Stroke among adults aged >=18 Years,5166487,3.532308858998387
2017,GA,Georgia,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,1551770,21.150815584783828
2017,GA,Georgia,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,1551770,22.33580421067555
2017,GA,Georgia,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,1551770,15.270867396585833
2017,GA,Georgia,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,1551770,34.70507916766016
2017,GA,Georgia,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,1551770,64.95259394111241
2017,GA,Georgia,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,1551770,6.024355542380635
2017,GA,Georgia,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,1551770,9.504904850589972
2017,GA,Georgia,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,1551770,6.16943200345412
2017,GA,Georgia,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,1551770,74.96304175232154
2017,GA,Georgia,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,1551770,81.74665291892484
2017,GA,Georgia,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,1551770,7.036737854192309
2017,GA,Georgia,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,1551770,18.98033452122415
2017,GA,Georgia,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,1551770,12.090323694877464
2017,GA,Georgia,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,1551770,28.938887592877812
2017,GA,Georgia,KIDNEY,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 Years,1551770,3.4433329037164015
2017,GA,Georgia,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,1551770,32.229031557511746
2017,GA,Georgia,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,1551770,13.171096940912637
2017,GA,Georgia,OBESITY,Obesity,Obesity among adults aged >=18 Years,1551770,33.755806981704765
2017,GA,Georgia,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,1551770,12.225539287394396
2017,GA,Georgia,STROKE,Stroke,Stroke among adults aged >=18 Years,1551770,3.9432149738685496
2017,HI,Hawaii,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,953207,9.3
2017,HI,Hawaii,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,953207,17.3
2017,HI,Hawaii,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,953207,20.0
