item_code,area_code,year,month,CPI,item_name,region_name
SETA01,0100,2019,06,146.411,New vehicles,Northeast
SETA,0100,2019,06,97.145,New and used motor vehicles,Northeast
SEMC,0100,2019,06,392.274,Professional services,Northeast
SEHF02,0100,2019,06,171.916,Utility (piped) gas service,Northeast
SEHF01,0100,2019,06,206.863,Electricity,Northeast
SEHF,0100,2019,06,199.478,Energy services,Northeast
SEHC01,0100,2019,06,369.099,Owners' equivalent rent of primary residence,Northeast
SEHC,0100,2019,06,369.402,Owners' equivalent rent of residences,Northeast
SEHA,0100,2019,06,361.358,Rent of primary residence,Northeast
SEFV,0100,2019,06,288.223,Food away from home,Northeast
SEFJ,0100,2019,06,227.682,Dairy and related products,Northeast
SEEB,0100,2019,06,1253.804,"Tuition, other school fees, and childcare",Northeast
SATCLTB,0100,2019,06,105.732,Transportation commodities less motor fuel,Northeast
SAT1,0100,2019,06,201.448,Private transportation,Northeast
SAT,0100,2019,06,209.993,Transportation,Northeast
SASLE,0100,2019,06,359.361,Services less energy services,Northeast
SASL5,0100,2019,06,330.371,Services less medical care services,Northeast
SASL2RS,0100,2019,06,341.482,Services less rent of shelter,Northeast
SAS4,0100,2019,06,294.842,Transportation services,Northeast
SAS367,0100,2019,06,385.640,Other services,Northeast
SAS2RS,0100,2019,06,376.057,Rent of shelter,Northeast
SAS,0100,2019,06,345.002,Services,Northeast
SARS,0100,2019,06,125.000,Recreation services,Northeast
SARC,0100,2019,06,77.495,Recreation commodities,Northeast
SAR,0100,2019,06,126.575,Recreation,Northeast
SANL13,0100,2019,06,254.021,Nondurables less food and apparel,Northeast
SANL113,0100,2019,06,256.047,"Nondurables less food, beverages, and apparel",Northeast
SANL11,0100,2019,06,199.965,Nondurables less food and beverages,Northeast
SANL1,0100,2019,06,203.162,Nondurables less food,Northeast
SAN,0100,2019,06,231.969,Nondurables,Northeast
SAM2,0100,2019,06,557.284,Medical care services,Northeast
SAM1,0100,2019,06,402.677,Medical care commodities,Northeast
SAM,0100,2019,06,522.800,Medical care,Northeast
SAH31,0100,2019,06,89.919,Household furnishings and supplies,Northeast
SAH3,0100,2019,06,120.883,Household furnishings and operations,Northeast
SAH21,0100,2019,06,201.520,Household energy,Northeast
SAH2,0100,2019,06,228.663,Fuels and utilities,Northeast
SAH1,0100,2019,06,359.255,Shelter,Northeast
SAH,0100,2019,06,288.767,Housing,Northeast
SAGS,0100,2019,06,126.482,Other personal services,Northeast
SAGC,0100,2019,06,118.832,Other goods,Northeast
SAG,0100,2019,06,495.992,Other goods and services,Northeast
SAF116,0100,2019,06,254.995,Alcoholic beverages,Northeast
SAF115,0100,2019,06,224.488,Other food at home,Northeast
SAF114,0100,2019,06,178.917,Nonalcoholic beverages and beverage materials,Northeast
SAF113,0100,2019,06,313.129,Fruits and vegetables,Northeast
SAF112,0100,2019,06,251.473,"Meats, poultry, fish, and eggs",Northeast
SAF111,0100,2019,06,298.218,Cereals and bakery products,Northeast
SAF11,0100,2019,06,251.013,Food at home,Northeast
SAF1,0100,2019,06,264.562,Food,Northeast
SAF,0100,2019,06,263.945,Food and beverages,Northeast
SAES,0100,2019,06,110.855,Education and communication services,Northeast
SAEC,0100,2019,06,73.128,Education and communication commodities,Northeast
SAE,0100,2019,06,142.817,Education and communication,Northeast
SAD,0100,2019,06,102.909,Durables,Northeast
SACL1E,0100,2019,06,148.315,Commodities less food and energy commodities,Northeast
SACL11,0100,2019,06,153.661,Commodities less food and beverages,Northeast
SACL1,0100,2019,06,157.352,Commodities less food,Northeast
SACE,0100,2019,06,247.185,Energy commodities,Northeast
SAC,0100,2019,06,192.352,Commodities,Northeast
SAA,0100,2019,06,128.893,Apparel,Northeast
SA0LE,0100,2019,06,278.374,All items less energy,Northeast
SA0L5,0100,2019,06,259.021,All items less medical care,Northeast
SA0L2,0100,2019,06,239.388,All items less shelter,Northeast
SA0L1E,0100,2019,06,282.588,All items less food and energy,Northeast
SA0L1,0100,2019,06,271.466,All items less food,Northeast
SA0E,0100,2019,06,216.394,Energy,Northeast
SA0,0100,2019,06,270.133,All items,Northeast
AA0,0100,2019,06,425.377,All items - old base,Northeast
SSHJ031,0000,2019,06,104.670,Infants' furniture,US
SSGE013,0000,2019,06,71.713,Infants' equipment,US
SSFV031A,0000,2019,06,148.829,Food at elementary and secondary schools,US
SSEA011,0000,2019,06,238.258,College textbooks,US
SS68023,0000,2019,06,252.936,Tax return preparation and other accounting fees,US
SS68021,0000,2019,06,172.297,Checking account and other bank services,US
SS62055,0000,2019,06,136.189,Rental of video discs and other media,US
SS62054,0000,2019,06,266.959,Veterinarian services,US
SS62053,0000,2019,06,195.595,Pet services,US
SS62052,0000,2019,06,111.245,Photo Processing,US
SS62051,0000,2019,06,124.426,Photographer fees,US
SS62032,0000,2019,06,224.517,Admission to sporting events,US
SS62031,0000,2019,06,185.882,"Admission to movies, theaters, and concerts",US
SS61032,0000,2019,06,117.856,"Purchase of pets, pet supplies, accessories",US
SS61031,0000,2019,06,155.156,Pet food,US
SS61023,0000,2019,06,22.062,Photographic equipment,US
SS61011,0000,2019,06,39.361,"Toys, games, hobbies and playground equipment",US
SS5703,0000,2019,06,738.858,Outpatient hospital services,US
SS5702,0000,2019,06,327.548,Inpatient hospital services,US
SS53031,0000,2019,06,130.178,Intracity mass transit,US
SS53023,0000,2019,06,65.070,Ship fare,US
SS53021,0000,2019,06,155.238,Intercity bus fare,US
SS52051,0000,2019,06,239.500,Parking fees and tolls,US
SS48021,0000,2019,06,166.130,Vehicle parts and equipment other than tires,US
SS47021,0000,2019,06,387.792,"Motor oil, coolant, and fluids",US
SS47016,0000,2019,06,256.572,"Gasoline, unleaded premium",US
SS47015,0000,2019,06,260.473,"Gasoline, unleaded midgrade",US
SS47014,0000,2019,06,237.023,"Gasoline, unleaded regular",US
SS45021,0000,2019,06,156.717,New trucks,US
SS4501A,0000,2019,06,102.156,New cars and trucks,US
SS45011,0000,2019,06,143.398,New cars,US
SS33032,0000,2019,06,150.073,"Stationery, stationery supplies, gift wrap",US
SS31022,0000,2019,06,39.682,Video discs and other media,US
SS30021,0000,2019,06,97.945,Laundry equipment,US
SS20053,0000,2019,06,190.623,Distilled spirits away from home,US
SS20052,0000,2019,06,191.220,Wine away from home,US
SS20051,0000,2019,06,174.813,"Beer, ale, and other malt beverages away from home",US
SS20022,0000,2019,06,190.246,"Distilled spirits, excluding whiskey, at home",US
SS20021,0000,2019,06,205.945,Whiskey at home,US
SS18064,0000,2019,06,124.551,Prepared salads,US
SS1804B,0000,2019,06,281.894,Other condiments,US
SS18043,0000,2019,06,140.151,Sauces and gravies,US
SS18042,0000,2019,06,141.383,"Olives, pickles, relishes",US
SS18041,0000,2019,06,156.180,Salt and other seasonings and spices,US
SS17032,0000,2019,06,193.084,Instant coffee,US
SS17031,0000,2019,06,203.898,Roasted coffee,US
SS16014,0000,2019,06,157.529,Peanut butter,US
SS16011,0000,2019,06,299.748,Margarine,US
SS14022,0000,2019,06,180.016,"Dried beans, peas, and lentils",US
SS14021,0000,2019,06,176.916,Canned vegetables,US
SS14011,0000,2019,06,203.199,Frozen vegetables,US
SS13031,0000,2019,06,158.810,Canned fruits,US
SS11031,0000,2019,06,513.497,"Oranges, including tangerines",US
SS10011,0000,2019,06,244.773,Butter,US
SS09021,0000,2019,06,144.136,Fresh milk other than whole,US
SS09011,0000,2019,06,199.557,Fresh whole milk,US
SS07021,0000,2019,06,306.857,Frozen fish and seafood,US
SS07011,0000,2019,06,217.820,Shelf stable fish and seafood,US
SS06021,0000,2019,06,221.976,Fresh and frozen chicken parts,US
SS06011,0000,2019,06,253.919,Fresh whole chicken,US
SS0501A,0000,2019,06,144.319,Lunchmeats,US
SS05011,0000,2019,06,227.832,Frankfurters,US
SS04031,0000,2019,06,224.856,"Ham, excluding canned",US
SS04012,0000,2019,06,145.855,Breakfast sausage and related products,US
SS04011,0000,2019,06,308.388,Bacon and related products,US
SS0206B,0000,2019,06,270.150,"Frozen and refrigerated bakery products, pies, tarts, turnovers",US
SS0206A,0000,2019,06,309.526,"Crackers, bread, and cracker products",US
SS02063,0000,2019,06,310.221,"Fresh sweetrolls, coffeecakes, doughnuts",US
SS02042,0000,2019,06,270.304,Cookies,US
SS02041,0000,2019,06,318.944,Fresh cakes and cupcakes,US
SS02021,0000,2019,06,355.253,Bread other than white,US
SS02011,0000,2019,06,329.986,White bread,US
SS01031,0000,2019,06,164.456,Rice,US
SETG03,0000,2019,06,322.159,Intracity transportation,US
SETG02,0000,2019,06,159.943,Other intercity transportation,US
SETG01,0000,2019,06,283.001,Airline fares,US
SETG,0000,2019,06,269.935,Public transportation,US
SETF03,0000,2019,06,212.101,Parking and other fees,US
SETF01,0000,2019,06,179.526,State motor vehicle registration and license fees,US
SETF,0000,2019,06,192.175,Motor vehicle fees,US
SETE,0000,2019,06,569.079,Motor vehicle insurance,US
SETD03,0000,2019,06,179.144,Motor vehicle repair,US
SETD02,0000,2019,06,268.853,Motor vehicle maintenance and servicing,US
SETD01,0000,2019,06,313.709,Motor vehicle body work,US
SETD,0000,2019,06,295.670,Motor vehicle maintenance and repair,US
SETC02,0000,2019,06,175.514,Vehicle accessories other than tires,US
SETC01,0000,2019,06,125.214,Tires,US
SETC,0000,2019,06,146.554,Motor vehicle parts and equipment,US
SETB02,0000,2019,06,223.589,Other motor fuels,US
SETB01,0000,2019,06,242.043,Gasoline (all types),US
SETB,0000,2019,06,243.163,Motor fuel,US
SETA04,0000,2019,06,129.082,Car and truck rental,US
SETA03,0000,2019,06,86.196,Leased cars and trucks,US
SETA02,0000,2019,06,140.823,Used cars and trucks,US
SETA01,0000,2019,06,147.417,New vehicles,US
SETA,0000,2019,06,99.874,New and used motor vehicles,US
SERG02,0000,2019,06,93.414,Recreational books,US
SERG01,0000,2019,06,188.178,Newspapers and magazines,US
SERG,0000,2019,06,253.678,Recreational reading materials,US
SERF03,0000,2019,06,320.552,Fees for lessons or instructions,US
SERF02,0000,2019,06,389.811,Admissions,US
SERF01,0000,2019,06,140.561,"Club membership for shopping clubs, fraternal, or other organizations, or participant sports fees",US
SERF,0000,2019,06,170.840,Other recreation services,US
SERE03,0000,2019,06,101.731,Music instruments and accessories,US
SERE02,0000,2019,06,102.566,"Sewing machines, fabric and supplies",US
SERE01,0000,2019,06,31.158,Toys,US
SERE,0000,2019,06,35.311,Other recreational goods,US
SERD02,0000,2019,06,120.110,Photographers and photo processing,US
SERD01,0000,2019,06,52.949,Photographic equipment and supplies,US
SERD,0000,2019,06,73.024,Photography,US
SERC02,0000,2019,06,78.597,Sports equipment,US
SERC01,0000,2019,06,151.189,Sports vehicles including bicycles,US
SERC,0000,2019,06,111.701,Sporting goods,US
SERB02,0000,2019,06,253.381,Pet services including veterinary,US
SERB01,0000,2019,06,203.949,Pets and pet products,US
SERB,0000,2019,06,178.059,"Pets, pet products and services",US
SERAS,0000,2019,06,126.832,Video and audio services,US
SERAC,0000,2019,06,39.699,Video and audio products,US
SERA06,0000,2019,06,84.408,Recorded music and music subscriptions,US
SERA05,0000,2019,06,27.276,Audio equipment,US
SERA04,0000,2019,06,76.659,"Video discs and other media, including rental of video",US
SERA03,0000,2019,06,9.536,Other video equipment,US
SERA02,0000,2019,06,475.287,Cable and satellite television service,US
SERA01,0000,2019,06,1.607,Televisions,US
SERA,0000,2019,06,104.162,Video and audio,US
SEMG,0000,2019,06,104.034,Medical equipment and supplies,US
SEMF02,0000,2019,06,97.370,Nonprescription drugs,US
SEMF01,0000,2019,06,522.957,Prescription drugs,US
SEMF,0000,2019,06,124.074,Medicinal drugs,US
SEME,0000,2019,06,152.891,Health insurance,US
SEMD03,0000,2019,06,124.270,Care of invalids and elderly at home,US
SEMD02,0000,2019,06,235.366,Nursing homes and adult day services,US
SEMD01,0000,2019,06,335.078,Hospital services,US
SEMD,0000,2019,06,876.501,Hospital and related services,US
SEMC04,0000,2019,06,239.093,Services by other medical professionals,US
SEMC03,0000,2019,06,191.768,Eyeglasses and eye care,US
SEMC02,0000,2019,06,498.135,Dental services,US
SEMC01,0000,2019,06,382.702,Physicians' services,US
SEMC,0000,2019,06,382.699,Professional services,US
SEHP04,0000,2019,06,278.908,Repair of household items,US
SEHP03,0000,2019,06,175.642,"Moving, storage, freight expense",US
SEHP02,0000,2019,06,208.666,Gardening and lawncare services,US
SEHP01,0000,2019,06,167.024,Domestic services,US
SEHP,0000,2019,06,195.896,Household operations,US
SEHN03,0000,2019,06,119.438,Miscellaneous household products,US
SEHN02,0000,2019,06,176.800,Household paper products,US
SEHN01,0000,2019,06,121.075,Household cleaning products,US
SEHN,0000,2019,06,190.603,Housekeeping supplies,US
SEHM02,0000,2019,06,85.628,Outdoor equipment and supplies,US
SEHM01,0000,2019,06,100.294,"Tools, hardware and supplies",US
SEHM,0000,2019,06,90.425,"Tools, hardware, outdoor equipment and supplies",US
SEHL04,0000,2019,06,82.900,Nonelectric cookware and tableware,US
SEHL03,0000,2019,06,50.789,Dishes and flatware,US
SEHL02,0000,2019,06,133.429,Indoor plants and flowers,US
SEHL01,0000,2019,06,36.758,"Clocks, lamps, and decorator items",US
SEHL,0000,2019,06,51.077,Other household equipment and furnishings,US
SEHK02,0000,2019,06,66.655,Other appliances,US
SEHK01,0000,2019,06,85.377,Major appliances,US
SEHK,0000,2019,06,77.735,Appliances,US
SEHJ03,0000,2019,06,71.163,Other furniture,US
SEHJ02,0000,2019,06,89.049,"Living room, kitchen, and dining room furniture",US
SEHJ01,0000,2019,06,129.652,Bedroom furniture,US
SEHJ,0000,2019,06,114.718,Furniture and bedding,US
SEHH03,0000,2019,06,41.946,Other linens,US
SEHH02,0000,2019,06,60.287,Window coverings,US
SEHH01,0000,2019,06,115.985,Floor coverings,US
SEHH,0000,2019,06,55.642,Window and floor coverings and other linens,US
SEHG02,0000,2019,06,480.984,Garbage and trash collection,US
SEHG01,0000,2019,06,567.442,Water and sewerage maintenance,US
SEHG,0000,2019,06,244.322,Water and sewer and trash collection services,US
SEHF02,0000,2019,06,168.628,Utility (piped) gas service,US
SEHF01,0000,2019,06,217.947,Electricity,US
SEHF,0000,2019,06,206.219,Energy services,US
SEHE02,0000,2019,06,320.618,"Propane, kerosene, and firewood",US
SEHE01,0000,2019,06,277.244,Fuel oil,US
SEHE,0000,2019,06,274.837,Fuel oil and other fuels,US
SEHD,0000,2019,06,152.159,Tenants' and household insurance,US
SEHC01,0000,2019,06,325.227,Owners' equivalent rent of primary residence,US
SEHC,0000,2019,06,325.189,Owners' equivalent rent of residences,US
SEHB02,0000,2019,06,367.028,Other lodging away from home including hotels and motels,US
SEHB01,0000,2019,06,558.215,"Housing at school, excluding board",US
SEHB,0000,2019,06,177.637,Lodging away from home,US
SEHA,0000,2019,06,330.648,Rent of primary residence,US
SEGE,0000,2019,06,73.658,Miscellaneous personal goods,US
SEGD05,0000,2019,06,363.222,Financial services,US
SEGD04,0000,2019,06,196.782,Apparel services other than laundry and dry cleaning,US
SEGD03,0000,2019,06,175.869,Laundry and dry cleaning services,US
SEGD02,0000,2019,06,337.998,Funeral expenses,US
SEGD01,0000,2019,06,363.152,Legal services,US
SEGD,0000,2019,06,447.923,Miscellaneous personal services,US
SEGC01,0000,2019,06,164.708,Haircuts and other personal care services,US
SEGC,0000,2019,06,269.941,Personal care services,US
SEGB02,0000,2019,06,182.115,"Cosmetics, perfume, bath, nail preparations and implements",US
SEGB01,0000,2019,06,102.701,"Hair, dental, shaving, and miscellaneous personal care products",US
SEGB,0000,2019,06,160.148,Personal care products,US
SEGA02,0000,2019,06,280.684,Tobacco products other than cigarettes,US
SEGA01,0000,2019,06,454.043,Cigarettes,US
SEGA,0000,2019,06,1109.099,Tobacco and smoking products,US
SEFX,0000,2019,06,354.570,Alcoholic beverages away from home,US
SEFW03,0000,2019,06,172.396,Wine at home,US
SEFW02,0000,2019,06,195.730,Distilled spirits at home,US
SEFW01,0000,2019,06,229.508,"Beer, ale, and other malt beverages at home",US
SEFW,0000,2019,06,205.693,Alcoholic beverages at home,US
SEFV05,0000,2019,06,196.262,Other food away from home,US
SEFV04,0000,2019,06,166.172,Food from vending machines and mobile vendors,US
SEFV03,0000,2019,06,180.117,Food at employee sites and schools,US
SEFV02,0000,2019,06,181.897,Limited service meals and snacks,US
SEFV01,0000,2019,06,176.493,Full service meals and snacks,US
SEFV,0000,2019,06,284.316,Food away from home,US
SEFT06,0000,2019,06,132.198,Other miscellaneous foods,US
SEFT05,0000,2019,06,168.992,Baby food,US
SEFT04,0000,2019,06,243.693,"Spices, seasonings, condiments, sauces",US
SEFT03,0000,2019,06,253.748,Snacks,US
SEFT02,0000,2019,06,167.524,Frozen and freeze dried prepared foods,US
SEFT01,0000,2019,06,252.637,Soups,US
SEFT,0000,2019,06,226.512,Other foods,US
SEFS03,0000,2019,06,156.772,Other fats and oils including peanut butter,US
SEFS02,0000,2019,06,128.635,Salad dressing,US
SEFS01,0000,2019,06,206.666,Butter and margarine,US
SEFS,0000,2019,06,227.018,Fats and oils,US
SEFR03,0000,2019,06,153.811,Other sweets,US
SEFR02,0000,2019,06,150.379,Candy and chewing gum,US
SEFR01,0000,2019,06,188.003,Sugar and sugar substitutes,US
SEFR,0000,2019,06,220.473,Sugar and sweets,US
SEFP02,0000,2019,06,129.252,Other beverage materials including tea,US
SEFP01,0000,2019,06,195.992,Coffee,US
SEFP,0000,2019,06,117.343,Beverage materials including coffee and tea,US
SEFN03,0000,2019,06,119.684,Nonfrozen noncarbonated juices and drinks,US
SEFN02,0000,2019,06,180.126,Frozen noncarbonated juices and drinks,US
SEFN01,0000,2019,06,167.821,Carbonated drinks,US
SEFN,0000,2019,06,132.342,Juices and nonalcoholic drinks,US
SEFM03,0000,2019,06,153.181,Other processed fruits and vegetables including dried,US
SEFM02,0000,2019,06,145.905,Frozen fruits and vegetables,US
SEFM01,0000,2019,06,165.988,Canned fruits and vegetables,US
