client_name,item_name,quarter,consumer_spend
GOODWIN BIOTECHNOLOGY INC,Health care,2014-04-01,1875662
GOODWIN BIOTECHNOLOGY INC,Health care,2014-01-01,1841599
GOODWIN BIOTECHNOLOGY INC,Health care,2013-10-01,1851889
GOODWIN BIOTECHNOLOGY INC,Health care,2013-07-01,1833087
GOODWIN BIOTECHNOLOGY INC,Health care,2013-04-01,1828625
GOODWIN BIOTECHNOLOGY INC,Health care,2013-01-01,1816841
GOODWIN BIOTECHNOLOGY INC,Health care,2012-10-01,1826446
GOODWIN BIOTECHNOLOGY INC,Health care,2012-07-01,1817785
GOODWIN BIOTECHNOLOGY INC,Health care,2012-04-01,1817570
GOODWIN BIOTECHNOLOGY INC,Health care,2012-01-01,1823373
GOODWIN BIOTECHNOLOGY INC,Health care,2011-10-01,1798527
GOODWIN BIOTECHNOLOGY INC,Health care,2011-07-01,1781910
GOODWIN BIOTECHNOLOGY INC,Health care,2011-04-01,1787790
GOODWIN BIOTECHNOLOGY INC,Health care,2011-01-01,1786551
GOODWIN BIOTECHNOLOGY INC,Health care,2010-10-01,1780286
GOODWIN BIOTECHNOLOGY INC,Health care,2010-07-01,1777561
GOODWIN BIOTECHNOLOGY INC,Health care,2010-04-01,1752153
GOODWIN BIOTECHNOLOGY INC,Health care,2010-01-01,1736761
GOURMET INNOVATIONS WEST INC,Housing and utilities,2022-01-01,2171075
GOURMET INNOVATIONS WEST INC,Housing and utilities,2021-10-01,2152803
GOURMET INNOVATIONS WEST INC,Housing and utilities,2021-07-01,2152520
GOURMET INNOVATIONS WEST INC,Housing and utilities,2021-04-01,2143924
GOURMET INNOVATIONS WEST INC,Housing and utilities,2021-01-01,2142439
GOURMET INNOVATIONS WEST INC,Housing and utilities,2020-10-01,2132483
GOURMET INNOVATIONS WEST INC,Housing and utilities,2020-07-01,2130740
GOURMET INNOVATIONS WEST INC,Housing and utilities,2020-04-01,2128938
GOURMET INNOVATIONS WEST INC,Housing and utilities,2020-01-01,2104891
GOURMET INNOVATIONS WEST INC,Housing and utilities,2019-10-01,2111835
GOURMET INNOVATIONS WEST INC,Housing and utilities,2019-07-01,2105859
GOURMET INNOVATIONS WEST INC,Housing and utilities,2019-04-01,2095269
GOURMET INNOVATIONS WEST INC,Housing and utilities,2019-01-01,2095944
GOURMET INNOVATIONS WEST INC,Housing and utilities,2018-10-01,2096253
GOURMET INNOVATIONS WEST INC,Housing and utilities,2018-07-01,2082081
GOURMET INNOVATIONS WEST INC,Housing and utilities,2018-04-01,2080192
GOURMET INNOVATIONS WEST INC,Housing and utilities,2018-01-01,2071671
GOURMET INNOVATIONS WEST INC,Housing and utilities,2017-10-01,2067647
GOURMET INNOVATIONS WEST INC,Housing and utilities,2017-07-01,2052707
GOURMET INNOVATIONS WEST INC,Housing and utilities,2017-04-01,2054145
GOURMET INNOVATIONS WEST INC,Housing and utilities,2017-01-01,2036651
GOURMET INNOVATIONS WEST INC,Housing and utilities,2016-10-01,2049002
GOURMET INNOVATIONS WEST INC,Housing and utilities,2016-07-01,2056337
GOURMET INNOVATIONS WEST INC,Housing and utilities,2016-04-01,2050422
GOURMET INNOVATIONS WEST INC,Housing and utilities,2016-01-01,2041986
GOURMET INNOVATIONS WEST INC,Housing and utilities,2015-10-01,2035352
GOURMET INNOVATIONS WEST INC,Housing and utilities,2015-07-01,2039677
GOURMET INNOVATIONS WEST INC,Housing and utilities,2015-04-01,2036207
GOURMET INNOVATIONS WEST INC,Housing and utilities,2015-01-01,2047283
GOURMET INNOVATIONS WEST INC,Housing and utilities,2014-10-01,2039362
GOURMET INNOVATIONS WEST INC,Housing and utilities,2014-07-01,2028085
GOURMET INNOVATIONS WEST INC,Housing and utilities,2014-04-01,2038119
GOURMET INNOVATIONS WEST INC,Housing and utilities,2014-01-01,2051671
GOURMET INNOVATIONS WEST INC,Housing and utilities,2013-10-01,2041145
GOURMET INNOVATIONS WEST INC,Housing and utilities,2013-07-01,2027920
GOURMET INNOVATIONS WEST INC,Housing and utilities,2013-04-01,2031788
GOURMET INNOVATIONS WEST INC,Housing and utilities,2013-01-01,2033436
GOURMET INNOVATIONS WEST INC,Housing and utilities,2012-10-01,2018556
GOURMET INNOVATIONS WEST INC,Housing and utilities,2012-07-01,2024501
GOURMET INNOVATIONS WEST INC,Housing and utilities,2012-04-01,2017045
GOURMET INNOVATIONS WEST INC,Housing and utilities,2012-01-01,1998856
GOURMET INNOVATIONS WEST INC,Housing and utilities,2011-10-01,2016832
GOURMET INNOVATIONS WEST INC,Housing and utilities,2011-07-01,2025162
GOURMET INNOVATIONS WEST INC,Housing and utilities,2011-04-01,2016894
GOURMET INNOVATIONS WEST INC,Housing and utilities,2011-01-01,2017667
GOURMET INNOVATIONS WEST INC,Housing and utilities,2010-10-01,2026720
GOURMET INNOVATIONS WEST INC,Housing and utilities,2010-07-01,2018725
GOURMET INNOVATIONS WEST INC,Housing and utilities,2010-04-01,2004937
GOURMET INNOVATIONS WEST INC,Housing and utilities,2010-01-01,1994951
GOWAN COMPANY LLC,Other services,2022-01-01,1122954
GOWAN COMPANY LLC,Other services,2021-10-01,1107893
GOWAN COMPANY LLC,Other services,2021-07-01,1107199
GOWAN COMPANY LLC,Other services,2021-04-01,1064397
GOWAN COMPANY LLC,Other services,2021-01-01,1031817
GOWAN COMPANY LLC,Other services,2020-10-01,1015493
GOWAN COMPANY LLC,Other services,2020-07-01,986345
GOWAN COMPANY LLC,Other services,2020-04-01,913366
GOWAN COMPANY LLC,Other services,2020-01-01,1100668
GOWAN COMPANY LLC,Other services,2019-10-01,1132570
GOWAN COMPANY LLC,Other services,2019-07-01,1123874
GOWAN COMPANY LLC,Other services,2019-04-01,1105081
GOWAN COMPANY LLC,Other services,2019-01-01,1095725
GOWAN COMPANY LLC,Other services,2018-10-01,1090586
GOWAN COMPANY LLC,Other services,2018-07-01,1077854
GOWAN COMPANY LLC,Other services,2018-04-01,1071347
GOWAN COMPANY LLC,Other services,2018-01-01,1038203
GOWAN COMPANY LLC,Other services,2017-10-01,1038901
GOWAN COMPANY LLC,Other services,2017-07-01,1031713
GOWAN COMPANY LLC,Other services,2017-04-01,1033811
GOWAN COMPANY LLC,Other services,2017-01-01,1026010
GOWAN COMPANY LLC,Other services,2016-10-01,1004128
GOWAN COMPANY LLC,Other services,2016-07-01,1000537
GOWAN COMPANY LLC,Other services,2016-04-01,995503
GOWAN COMPANY LLC,Other services,2016-01-01,987341
GOWAN COMPANY LLC,Other services,2015-10-01,972992
GOWAN COMPANY LLC,Other services,2015-07-01,967949
GOWAN COMPANY LLC,Other services,2015-04-01,962701
GOWAN COMPANY LLC,Other services,2015-01-01,952709
GOWAN COMPANY LLC,Other services,2014-10-01,962197
GOWAN COMPANY LLC,Other services,2014-07-01,947865
GOWAN COMPANY LLC,Other services,2014-04-01,932136
GOWAN COMPANY LLC,Other services,2014-01-01,928792
GOWAN COMPANY LLC,Other services,2013-10-01,918981
GOWAN COMPANY LLC,Other services,2013-07-01,913396
GOWAN COMPANY LLC,Other services,2013-04-01,906484
GOWAN COMPANY LLC,Other services,2013-01-01,899555
GOWAN COMPANY LLC,Other services,2012-10-01,918589
GOWAN COMPANY LLC,Other services,2012-07-01,921395
GOWAN COMPANY LLC,Other services,2012-04-01,923461
GOWAN COMPANY LLC,Other services,2012-01-01,934050
GOWAN COMPANY LLC,Other services,2011-10-01,927260
GOWAN COMPANY LLC,Other services,2011-07-01,925646
GOWAN COMPANY LLC,Other services,2011-04-01,933847
GOWAN COMPANY LLC,Other services,2011-01-01,937902
GOWAN COMPANY LLC,Other services,2010-10-01,924532
GOWAN COMPANY LLC,Other services,2010-07-01,927540
GOWAN COMPANY LLC,Other services,2010-04-01,925396
GOWAN COMPANY LLC,Other services,2010-01-01,924215
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2022-01-01,1097977
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2021-10-01,1108709
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2021-07-01,1111177
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2021-04-01,1112084
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2021-01-01,1103256
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2020-10-01,1057860
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2020-07-01,1066760
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2020-04-01,1056454
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2020-01-01,1066802
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2019-10-01,994714
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2019-07-01,997859
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2019-04-01,985136
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2019-01-01,970569
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2018-10-01,972585
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2018-07-01,968444
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2018-04-01,966239
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2018-01-01,962112
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2017-10-01,959973
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2017-07-01,947756
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2017-04-01,940790
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2017-01-01,935123
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2016-10-01,926928
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2016-07-01,917396
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2016-04-01,911687
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2016-01-01,896614
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2015-10-01,887686
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2015-07-01,886629
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2015-04-01,883554
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2015-01-01,881356
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2014-10-01,876328
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2014-07-01,872315
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2014-04-01,868601
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2014-01-01,868220
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2013-10-01,863182
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2013-07-01,856714
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2013-04-01,850007
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2013-01-01,852237
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2012-10-01,849367
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2012-07-01,847435
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2012-04-01,846413
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2012-01-01,841577
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2011-10-01,836100
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2011-07-01,837225
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2011-04-01,840466
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2011-01-01,842164
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2010-10-01,841947
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2010-07-01,835789
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2010-04-01,834628
GOYA FOODS INC,Food and beverages purchased for off-premises consumption,2010-01-01,838455
GREATBATCH LTD,Health care,2022-01-01,2252896
GREATBATCH LTD,Health care,2021-10-01,2240191
GREATBATCH LTD,Health care,2021-07-01,2219848
GREATBATCH LTD,Health care,2021-04-01,2193641
GREATBATCH LTD,Health care,2021-01-01,2140696
GREATBATCH LTD,Health care,2020-10-01,2164395
GREATBATCH LTD,Health care,2020-07-01,2094537
GREATBATCH LTD,Health care,2020-04-01,1782625
GREATBATCH LTD,Health care,2020-01-01,2165668
GREATBATCH LTD,Health care,2019-10-01,2263304
GREATBATCH LTD,Health care,2019-07-01,2247533
GREATBATCH LTD,Health care,2019-04-01,2238978
GREATBATCH LTD,Health care,2019-01-01,2211498
GREATBATCH LTD,Health care,2018-10-01,2180602
GREATBATCH LTD,Health care,2018-07-01,2189326
GREATBATCH LTD,Health care,2018-04-01,2160313
GREATBATCH LTD,Health care,2018-01-01,2148573
GREATBATCH LTD,Health care,2017-10-01,2134615
GREATBATCH LTD,Health care,2017-07-01,2123084
GREATBATCH LTD,Health care,2017-04-01,2097873
GREATBATCH LTD,Health care,2017-01-01,2104448
GREATBATCH LTD,Health care,2016-10-01,2090583
GREATBATCH LTD,Health care,2016-07-01,2065059
GREATBATCH LTD,Health care,2016-04-01,2075982
GREATBATCH LTD,Health care,2016-01-01,2048196
GREATBATCH LTD,Health care,2015-10-01,2016752
GREATBATCH LTD,Health care,2015-07-01,2013136
GREATBATCH LTD,Health care,2015-04-01,1982644
GREATBATCH LTD,Health care,2015-01-01,1965737
GREATBATCH LTD,Health care,2014-10-01,1945195
GREATBATCH LTD,Health care,2014-07-01,1908554
GREATBATCH LTD,Health care,2014-04-01,1875662
GREATBATCH LTD,Health care,2014-01-01,1841599
GREATBATCH LTD,Health care,2013-10-01,1851889
GREATBATCH LTD,Health care,2013-07-01,1833087
GREATBATCH LTD,Health care,2013-04-01,1828625
GREATBATCH LTD,Health care,2013-01-01,1816841
GREATBATCH LTD,Health care,2012-10-01,1826446
GREATBATCH LTD,Health care,2012-07-01,1817785
GREATBATCH LTD,Health care,2012-04-01,1817570
GREATBATCH LTD,Health care,2012-01-01,1823373
GREATBATCH LTD,Health care,2011-10-01,1798527
GREATBATCH LTD,Health care,2011-07-01,1781910
GREATBATCH LTD,Health care,2011-04-01,1787790
GREATBATCH LTD,Health care,2011-01-01,1786551
GREATBATCH LTD,Health care,2010-10-01,1780286
GREATBATCH LTD,Health care,2010-07-01,1777561
GREATBATCH LTD,Health care,2010-04-01,1752153
GREATBATCH LTD,Health care,2010-01-01,1736761
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2022-01-01,2171075
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2021-10-01,2152803
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2021-07-01,2152520
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2021-04-01,2143924
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2021-01-01,2142439
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2020-10-01,2132483
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2020-07-01,2130740
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2020-04-01,2128938
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2020-01-01,2104891
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2019-10-01,2111835
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2019-07-01,2105859
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2019-04-01,2095269
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2019-01-01,2095944
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2018-10-01,2096253
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2018-07-01,2082081
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2018-04-01,2080192
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2018-01-01,2071671
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2017-10-01,2067647
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2017-07-01,2052707
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2017-04-01,2054145
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2017-01-01,2036651
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2016-10-01,2049002
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2016-07-01,2056337
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2016-04-01,2050422
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2016-01-01,2041986
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2015-10-01,2035352
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2015-07-01,2039677
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2015-04-01,2036207
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2015-01-01,2047283
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2014-10-01,2039362
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2014-07-01,2028085
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2014-04-01,2038119
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2014-01-01,2051671
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2013-10-01,2041145
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2013-07-01,2027920
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2013-04-01,2031788
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2013-01-01,2033436
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2012-10-01,2018556
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2012-07-01,2024501
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2012-04-01,2017045
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2012-01-01,1998856
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2011-10-01,2016832
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2011-07-01,2025162
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2011-04-01,2016894
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2011-01-01,2017667
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2010-10-01,2026720
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2010-07-01,2018725
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2010-04-01,2004937
GREENLAWN ROYALTY INDUSTRIES CORP,Housing and utilities,2010-01-01,1994951
GRIFFITH FOODS INTERNATIONAL INC,Food and beverages purchased for off-premises consumption,2022-01-01,1097977
GRIFFITH FOODS INTERNATIONAL INC,Food and beverages purchased for off-premises consumption,2021-10-01,1108709
GRIFFITH FOODS INTERNATIONAL INC,Food and beverages purchased for off-premises consumption,2021-07-01,1111177
GRIFFITH FOODS INTERNATIONAL INC,Food and beverages purchased for off-premises consumption,2021-04-01,1112084
GRIFFITH FOODS INTERNATIONAL INC,Food and beverages purchased for off-premises consumption,2021-01-01,1103256
GRIFFITH FOODS INTERNATIONAL INC,Food and beverages purchased for off-premises consumption,2020-10-01,1057860
GRIFFITH FOODS INTERNATIONAL INC,Food and beverages purchased for off-premises consumption,2020-07-01,1066760
GRIFFITH FOODS INTERNATIONAL INC,Food and beverages purchased for off-premises consumption,2020-04-01,1056454
GRIFFITH FOODS INTERNATIONAL INC,Food and beverages purchased for off-premises consumption,2020-01-01,1066802
