item_code,demographics_code,year,value,item_text,demographics_text
CERBAKRY,LB17,2017,564,Cereals and bakery products,Housing tenure
980350,LB18,2017,88,At least one vehicle owned or leased,Type of area
SMAPPHWR,LB05,2017,131,"Small appliances, misc. housewares",Size of consumer unit
270102,LB02,2017,1118,Cellular phone service,Income before taxes
980350,LB17,2017,88,At least one vehicle owned or leased,Housing tenure
WOMENS,LB12,2017,580,"Apparel, Women, 16 and over",Occupation of reference person
BOYS,LB14,2017,100,"Apparel, Boys, 2 to 15",Highest education level of any member
270102,LB06,2017,1118,Cellular phone service,Composition of consumer unit
270102,LB09,2017,1118,Cellular phone service,Race of reference person
VEHFINCH,LB02,2017,220,Vehicle finance charges,Income before taxes
ENTEROTH,LB17,2017,599,"Entertainment: other supplies, equip., & services",Housing tenure
SHELTER,LB12,2017,11895,Shelter,Occupation of reference person
DAIRY,LB02,2017,450,Dairy products,Income before taxes
980350,LB16,2017,88,At least one vehicle owned or leased,Generation of reference person
270102,LB07,2017,1118,Cellular phone service,Number of earners
SHELTER,LB14,2017,11895,Shelter,Highest education level of any member
980220,LB01,2017,53,Percent Women reference persons,Quintiles of income before taxes
FEESADM,LB07,2017,750,Entertainment: fees and admissions,Number of earners
SHELTER,LB15,2017,11895,Shelter,Deciles of income before taxes
FRUITVEG,LB16,2017,837,Fruits and vegetables,Generation of reference person
DAIRY,LB01,2017,450,Dairy products,Quintiles of income before taxes
SHELTER,LB16,2017,11895,Shelter,Generation of reference person
980210,LB18,2017,47,Percent Men reference persons,Type of area
980210,LB15,2017,47,Percent Men reference persons,Deciles of income before taxes
SMAPPHWR,LB06,2017,131,"Small appliances, misc. housewares",Composition of consumer unit
980210,LB09,2017,47,Percent Men reference persons,Race of reference person
980210,LB11,2017,47,Percent Men reference persons,Region of residence
SMAPPHWR,LB14,2017,131,"Small appliances, misc. housewares",Highest education level of any member
220211,LB16,2017,2065,Property taxes,Generation of reference person
WOMENS,LB10,2017,580,"Apparel, Women, 16 and over",Hispanic or Latino origin of reference person
CONSUNIT,LB01,2017,130001,Number of consumer units (in thousands),Quintiles of income before taxes
SMAPPHWR,LB15,2017,131,"Small appliances, misc. housewares",Deciles of income before taxes
CERBAKRY,LB14,2017,564,Cereals and bakery products,Highest education level of any member
HOMEOWN,LB02,2017,63,Percent Homeowner,Income before taxes
220211,LB15,2017,2065,Property taxes,Deciles of income before taxes
SMAPPHWR,LB16,2017,131,"Small appliances, misc. housewares",Generation of reference person
980210,LB10,2017,47,Percent Men reference persons,Hispanic or Latino origin of reference person
FEESADM,LB09,2017,750,Entertainment: fees and admissions,Race of reference person
SMAPPHWR,LB17,2017,131,"Small appliances, misc. housewares",Housing tenure
MILKCRM,LB01,2017,147,Fresh milk and cream,Quintiles of income before taxes
VEHFINCH,LB06,2017,220,Vehicle finance charges,Composition of consumer unit
CERBAKRY,LB12,2017,564,Cereals and bakery products,Occupation of reference person
NEWCARS,LB18,2017,1900,"Vehicle purchases: Cars and trucks, new",Type of area
SMAPPHWR,LB12,2017,131,"Small appliances, misc. housewares",Occupation of reference person
VEHFINCH,LB05,2017,220,Vehicle finance charges,Size of consumer unit
220211,LB17,2017,2065,Property taxes,Housing tenure
WOMENS,LB11,2017,580,"Apparel, Women, 16 and over",Region of residence
CERBAKRY,LB16,2017,564,Cereals and bakery products,Generation of reference person
SMAPPHWR,LB07,2017,131,"Small appliances, misc. housewares",Number of earners
GIRLS,LB15,2017,114,"Apparel, Girls, 2 to 15",Deciles of income before taxes
270102,LB01,2017,1118,Cellular phone service,Quintiles of income before taxes
HOMEOWN,LB01,2017,63,Percent Homeowner,Quintiles of income before taxes
SMAPPHWR,LB09,2017,131,"Small appliances, misc. housewares",Race of reference person
980210,LB14,2017,47,Percent Men reference persons,Highest education level of any member
220211,LB18,2017,2065,Property taxes,Type of area
SMAPPHWR,LB10,2017,131,"Small appliances, misc. housewares",Hispanic or Latino origin of reference person
ALCBEVG,LB12,2017,558,Alcoholic beverages,Occupation of reference person
CERBAKRY,LB15,2017,564,Cereals and bakery products,Deciles of income before taxes
FRUITVEG,LB18,2017,837,Fruits and vegetables,Type of area
SMAPPHWR,LB11,2017,131,"Small appliances, misc. housewares",Region of residence
980210,LB12,2017,47,Percent Men reference persons,Occupation of reference person
980220,LB02,2017,53,Percent Women reference persons,Income before taxes
SHELTER,LB11,2017,11895,Shelter,Region of residence
OTHVEHCL,LB01,2017,53,Other vehicle purchases,Quintiles of income before taxes
ELECTRIC,LB01,2017,1420,Electricity,Quintiles of income before taxes
RNTDWELL,LB11,2017,4167,Rented dwellings,Region of residence
980220,LB11,2017,53,Percent Women reference persons,Region of residence
980350,LB11,2017,88,At least one vehicle owned or leased,Region of residence
270102,LB18,2017,1118,Cellular phone service,Type of area
RNTDWELL,LB12,2017,4167,Rented dwellings,Occupation of reference person
DAIRY,LB09,2017,450,Dairy products,Race of reference person
GIRLS,LB12,2017,114,"Apparel, Girls, 2 to 15",Occupation of reference person
CHGLIAB,LB16,2017,9756,Net change in total liabilities,Generation of reference person
RNTDWELL,LB14,2017,4167,Rented dwellings,Highest education level of any member
980220,LB10,2017,53,Percent Women reference persons,Hispanic or Latino origin of reference person
BOYS,LB15,2017,100,"Apparel, Boys, 2 to 15",Deciles of income before taxes
WOMENS,LB16,2017,580,"Apparel, Women, 16 and over",Generation of reference person
270102,LB17,2017,1118,Cellular phone service,Housing tenure
RNTDWELL,LB15,2017,4167,Rented dwellings,Deciles of income before taxes
FRUITVEG,LB12,2017,837,Fruits and vegetables,Occupation of reference person
FEESADM,LB06,2017,750,Entertainment: fees and admissions,Composition of consumer unit
RNTDWELL,LB10,2017,4167,Rented dwellings,Hispanic or Latino origin of reference person
WOMENS,LB14,2017,580,"Apparel, Women, 16 and over",Highest education level of any member
FRUITVEG,LB11,2017,837,Fruits and vegetables,Region of residence
ELECTRIC,LB05,2017,1420,Electricity,Size of consumer unit
OTHVEHCL,LB04,2017,53,Other vehicle purchases,Age of reference person
RNTDWELL,LB05,2017,4167,Rented dwellings,Size of consumer unit
DAIRY,LB11,2017,450,Dairy products,Region of residence
980220,LB14,2017,53,Percent Women reference persons,Highest education level of any member
980350,LB10,2017,88,At least one vehicle owned or leased,Hispanic or Latino origin of reference person
RNTDWELL,LB06,2017,4167,Rented dwellings,Composition of consumer unit
ELECTRIC,LB04,2017,1420,Electricity,Age of reference person
USEDCARS,LB17,2017,2101,"Vehicle purchases: Cars and trucks, used",Housing tenure
RNTDWELL,LB07,2017,4167,Rented dwellings,Number of earners
980220,LB12,2017,53,Percent Women reference persons,Occupation of reference person
WOMENS,LB17,2017,580,"Apparel, Women, 16 and over",Housing tenure
ELECTRIC,LB02,2017,1420,Electricity,Income before taxes
RNTDWELL,LB09,2017,4167,Rented dwellings,Race of reference person
DAIRY,LB10,2017,450,Dairy products,Hispanic or Latino origin of reference person
USEDCARS,LB18,2017,2101,"Vehicle purchases: Cars and trucks, used",Type of area
RNTDWELL,LB16,2017,4167,Rented dwellings,Generation of reference person
DAIRY,LB07,2017,450,Dairy products,Number of earners
980350,LB12,2017,88,At least one vehicle owned or leased,Occupation of reference person
DAIRY,LB05,2017,450,Dairy products,Size of consumer unit
270102,LB12,2017,1118,Cellular phone service,Occupation of reference person
SHELTER,LB06,2017,11895,Shelter,Composition of consumer unit
980220,LB05,2017,53,Percent Women reference persons,Size of consumer unit
CHGLIAB,LB17,2017,9756,Net change in total liabilities,Housing tenure
270102,LB11,2017,1118,Cellular phone service,Region of residence
SHELTER,LB07,2017,11895,Shelter,Number of earners
DAIRY,LB04,2017,450,Dairy products,Age of reference person
980350,LB15,2017,88,At least one vehicle owned or leased,Deciles of income before taxes
SHELTER,LB09,2017,11895,Shelter,Race of reference person
980220,LB04,2017,53,Percent Women reference persons,Age of reference person
270102,LB10,2017,1118,Cellular phone service,Hispanic or Latino origin of reference person
FRUITVEG,LB15,2017,837,Fruits and vegetables,Deciles of income before taxes
SHELTER,LB10,2017,11895,Shelter,Hispanic or Latino origin of reference person
GIRLS,LB14,2017,114,"Apparel, Girls, 2 to 15",Highest education level of any member
SHELTER,LB05,2017,11895,Shelter,Size of consumer unit
980350,LB14,2017,88,At least one vehicle owned or leased,Highest education level of any member
VEHFINCH,LB01,2017,220,Vehicle finance charges,Quintiles of income before taxes
270102,LB15,2017,1118,Cellular phone service,Deciles of income before taxes
RNTDWELL,LB17,2017,4167,Rented dwellings,Housing tenure
980220,LB09,2017,53,Percent Women reference persons,Race of reference person
270102,LB16,2017,1118,Cellular phone service,Generation of reference person
OTHVEHCL,LB02,2017,53,Other vehicle purchases,Income before taxes
RNTDWELL,LB18,2017,4167,Rented dwellings,Type of area
980220,LB07,2017,53,Percent Women reference persons,Number of earners
SHELTER,LB01,2017,11895,Shelter,Quintiles of income before taxes
SHELTER,LB04,2017,11895,Shelter,Age of reference person
DAIRY,LB06,2017,450,Dairy products,Composition of consumer unit
FRUITVEG,LB14,2017,837,Fruits and vegetables,Highest education level of any member
SHELTER,LB02,2017,11895,Shelter,Income before taxes
980220,LB06,2017,53,Percent Women reference persons,Composition of consumer unit
WOMENS,LB15,2017,580,"Apparel, Women, 16 and over",Deciles of income before taxes
270102,LB14,2017,1118,Cellular phone service,Highest education level of any member
SMAPPHWR,LB18,2017,131,"Small appliances, misc. housewares",Type of area
220211,LB14,2017,2065,Property taxes,Highest education level of any member
980350,LB09,2017,88,At least one vehicle owned or leased,Race of reference person
WATER,LB15,2017,583,Water and other public services,Deciles of income before taxes
MEDSUPPL,LB14,2017,156,Medical supplies,Highest education level of any member
WATER,LB16,2017,583,Water and other public services,Generation of reference person
VEHFINCH,LB12,2017,220,Vehicle finance charges,Occupation of reference person
HOMEOWN,LB12,2017,63,Percent Homeowner,Occupation of reference person
WATER,LB17,2017,583,Water and other public services,Housing tenure
OTHRMONY,LB11,2017,1156,Other money receipts,Region of residence
BEEF,LB18,2017,253,Beef,Type of area
MEDSUPPL,LB12,2017,156,Medical supplies,Occupation of reference person
WATER,LB18,2017,583,Water and other public services,Type of area
CONSUNIT,LB05,2017,130001,Number of consumer units (in thousands),Size of consumer unit
MILKCRM,LB09,2017,147,Fresh milk and cream,Race of reference person
INCAFTTX,LB01,2017,63606,Income after taxes,Quintiles of income before taxes
OTHRMONY,LB10,2017,1156,Other money receipts,Hispanic or Latino origin of reference person
ALCBEVG,LB11,2017,558,Alcoholic beverages,Region of residence
MEDSUPPL,LB11,2017,156,Medical supplies,Region of residence
GIRLS,LB18,2017,114,"Apparel, Girls, 2 to 15",Type of area
NEWCARS,LB15,2017,1900,"Vehicle purchases: Cars and trucks, new",Deciles of income before taxes
OTHRMONY,LB09,2017,1156,Other money receipts,Race of reference person
WOMENS,LB04,2017,580,"Apparel, Women, 16 and over",Age of reference person
OTHRMONY,LB15,2017,1156,Other money receipts,Deciles of income before taxes
MEDSUPPL,LB17,2017,156,Medical supplies,Housing tenure
VEHFINCH,LB11,2017,220,Vehicle finance charges,Region of residence
WATER,LB10,2017,583,Water and other public services,Hispanic or Latino origin of reference person
CERBAKRY,LB02,2017,564,Cereals and bakery products,Income before taxes
HOMEOWN,LB11,2017,63,Percent Homeowner,Region of residence
WATER,LB11,2017,583,Water and other public services,Region of residence
OTHRMONY,LB14,2017,1156,Other money receipts,Highest education level of any member
MEDSUPPL,LB16,2017,156,Medical supplies,Generation of reference person
WATER,LB12,2017,583,Water and other public services,Occupation of reference person
MILKCRM,LB07,2017,147,Fresh milk and cream,Number of earners
CERBAKRY,LB01,2017,564,Cereals and bakery products,Quintiles of income before taxes
MEDSUPPL,LB15,2017,156,Medical supplies,Deciles of income before taxes
WATER,LB14,2017,583,Water and other public services,Highest education level of any member
OTHRMONY,LB12,2017,1156,Other money receipts,Occupation of reference person
INCAFTTX,LB02,2017,63606,Income after taxes,Income before taxes
WOMENS,LB02,2017,580,"Apparel, Women, 16 and over",Income before taxes
UTILS,LB01,2017,3836,"Utilities, fuels, and public services",Quintiles of income before taxes
BEEF,LB15,2017,253,Beef,Deciles of income before taxes
NEWCARS,LB14,2017,1900,"Vehicle purchases: Cars and trucks, new",Highest education level of any member
WOMENS,LB01,2017,580,"Apparel, Women, 16 and over",Quintiles of income before taxes
CHGASSET,LB09,2017,23805,Net change in total assets,Race of reference person
INCAFTTX,LB11,2017,63606,Income after taxes,Region of residence
OTHRMONY,LB05,2017,1156,Other money receipts,Size of consumer unit
MEDSUPPL,LB06,2017,156,Medical supplies,Composition of consumer unit
HOMEOWN,LB16,2017,63,Percent Homeowner,Generation of reference person
INCAFTTX,LB12,2017,63606,Income after taxes,Occupation of reference person
INFANT,LB01,2017,77,"Apparel, Children under",Quintiles of income before taxes
VEHFINCH,LB15,2017,220,Vehicle finance charges,Deciles of income before taxes
BEEF,LB14,2017,253,Beef,Highest education level of any member
MEDSUPPL,LB05,2017,156,Medical supplies,Size of consumer unit
INCAFTTX,LB14,2017,63606,Income after taxes,Highest education level of any member
OTHRMONY,LB04,2017,1156,Other money receipts,Age of reference person
CONSUNIT,LB06,2017,130001,Number of consumer units (in thousands),Composition of consumer unit
INCAFTTX,LB10,2017,63606,Income after taxes,Hispanic or Latino origin of reference person
MEDSUPPL,LB07,2017,156,Medical supplies,Number of earners
BEEF,LB17,2017,253,Beef,Housing tenure
OTHRMONY,LB06,2017,1156,Other money receipts,Composition of consumer unit
INCAFTTX,LB04,2017,63606,Income after taxes,Age of reference person
HOMEOWN,LB14,2017,63,Percent Homeowner,Highest education level of any member
MEDSUPPL,LB10,2017,156,Medical supplies,Hispanic or Latino origin of reference person
INCAFTTX,LB05,2017,63606,Income after taxes,Size of consumer unit
FEESADM,LB11,2017,750,Entertainment: fees and admissions,Region of residence
BEEF,LB16,2017,253,Beef,Generation of reference person
HOMEOWN,LB15,2017,63,Percent Homeowner,Deciles of income before taxes
INCAFTTX,LB06,2017,63606,Income after taxes,Composition of consumer unit
OTHRMONY,LB07,2017,1156,Other money receipts,Number of earners
