payment_month,physician_type,state_code,total_amount
2019-09-01,Doctor of Dentistry,WA,62399.9
2019-09-01,Doctor of Dentistry,WI,34949.17
2019-09-01,Doctor of Dentistry,WV,3316.86
2019-09-01,Doctor of Dentistry,WY,3796.09
2019-10-01,Doctor of Dentistry,AE,4663.9
2019-10-01,Doctor of Dentistry,AK,12628.86
2019-10-01,Doctor of Dentistry,AL,146869.68
2019-10-01,Doctor of Dentistry,AP,359.57
2019-10-01,Doctor of Dentistry,AR,52012.72
2019-10-01,Doctor of Dentistry,AZ,503448.85
2019-10-01,Doctor of Dentistry,CA,6174107.51
2019-10-01,Doctor of Dentistry,CO,238522.65
2019-10-01,Doctor of Dentistry,CT,90950.94
2019-10-01,Doctor of Dentistry,DC,11973.22
2019-10-01,Doctor of Dentistry,DE,6477.47
2019-10-01,Doctor of Dentistry,FL,684948.43
2019-10-01,Doctor of Dentistry,GA,228356.08
2019-10-01,Doctor of Dentistry,HI,74753.16
2019-10-01,Doctor of Dentistry,IA,85065.64
2019-10-01,Doctor of Dentistry,ID,107272.56999999999
2019-10-01,Doctor of Dentistry,IL,512618.9
2019-10-01,Doctor of Dentistry,IN,139911.85
2019-10-01,Doctor of Dentistry,KS,67069.64
2019-10-01,Doctor of Dentistry,KY,146455.13
2019-10-01,Doctor of Dentistry,LA,87507.98
2019-10-01,Doctor of Dentistry,MA,269523.49
2019-10-01,Doctor of Dentistry,MD,109167.07
2019-10-01,Doctor of Dentistry,ME,5106.74
2019-10-01,Doctor of Dentistry,MI,276010.76
2019-10-01,Doctor of Dentistry,MN,231834.99
2019-10-01,Doctor of Dentistry,MO,150040.16999999998
2019-10-01,Doctor of Dentistry,MS,29453.5
2019-10-01,Doctor of Dentistry,MT,20926.19
2019-10-01,Doctor of Dentistry,NC,282772.67
2019-10-01,Doctor of Dentistry,ND,29089.23
2019-10-01,Doctor of Dentistry,NE,33898.27
2019-10-01,Doctor of Dentistry,NH,32767.68
2019-10-01,Doctor of Dentistry,NJ,360732.08
2019-10-01,Doctor of Dentistry,NM,69016.64
2019-10-01,Doctor of Dentistry,NV,429092.74
2019-10-01,Doctor of Dentistry,NY,763400.65
2019-10-01,Doctor of Dentistry,OH,289133.87
2019-10-01,Doctor of Dentistry,OK,103589.87
2019-10-01,Doctor of Dentistry,OR,104020.85
2019-10-01,Doctor of Dentistry,PA,317668.77999999997
2019-10-01,Doctor of Dentistry,PR,7304.99
2019-10-01,Doctor of Dentistry,RI,22297.05
2019-10-01,Doctor of Dentistry,SC,167002.33
2019-10-01,Doctor of Dentistry,SD,23591.07
2019-10-01,Doctor of Dentistry,TN,174613.12
2019-10-01,Doctor of Dentistry,TX,4107499.2499999995
2019-10-01,Doctor of Dentistry,US,18449597.38
2019-10-01,Doctor of Dentistry,UT,180526.23
2019-10-01,Doctor of Dentistry,VA,143245.96
2019-10-01,Doctor of Dentistry,VT,3250.64
2019-10-01,Doctor of Dentistry,WA,220112.9
2019-10-01,Doctor of Dentistry,WI,87614.89
2019-10-01,Doctor of Dentistry,WV,14390.16
2019-10-01,Doctor of Dentistry,WY,14927.8
2019-11-01,Doctor of Dentistry,AE,919.76
2019-11-01,Doctor of Dentistry,AK,3710.23
2019-11-01,Doctor of Dentistry,AL,38126.77
2019-11-01,Doctor of Dentistry,AP,31.98
2019-11-01,Doctor of Dentistry,AR,12890.16
2019-11-01,Doctor of Dentistry,AZ,300510.13
2019-11-01,Doctor of Dentistry,CA,836386.13
2019-11-01,Doctor of Dentistry,CO,152208.45
2019-11-01,Doctor of Dentistry,CT,88005.3
2019-11-01,Doctor of Dentistry,DC,11534.05
2019-11-01,Doctor of Dentistry,DE,1761.79
2019-11-01,Doctor of Dentistry,FL,228035.51
2019-11-01,Doctor of Dentistry,GA,164594.97
2019-11-01,Doctor of Dentistry,HI,11234.62
2019-11-01,Doctor of Dentistry,IA,22625.49
2019-11-01,Doctor of Dentistry,ID,44165.93
2019-11-01,Doctor of Dentistry,IL,152300.08
2019-11-01,Doctor of Dentistry,IN,41276.13
2019-11-01,Doctor of Dentistry,KS,34894.73
2019-11-01,Doctor of Dentistry,KY,121050.6
2019-11-01,Doctor of Dentistry,LA,56630.81
2019-11-01,Doctor of Dentistry,MA,238070.99000000002
2019-11-01,Doctor of Dentistry,MD,81336.67
2019-11-01,Doctor of Dentistry,ME,3192.26
2019-11-01,Doctor of Dentistry,MI,207256.01
2019-11-01,Doctor of Dentistry,MN,85623.5
2019-11-01,Doctor of Dentistry,MO,100928.79000000001
2019-11-01,Doctor of Dentistry,MS,5122.02
2019-11-01,Doctor of Dentistry,MT,5074.24
2019-11-01,Doctor of Dentistry,NC,259065.32
2019-11-01,Doctor of Dentistry,ND,1602.43
2019-11-01,Doctor of Dentistry,NE,15755.789999999999
2019-11-01,Doctor of Dentistry,NH,10434.79
2019-11-01,Doctor of Dentistry,NJ,147495.87
2019-11-01,Doctor of Dentistry,NM,22765.28
2019-11-01,Doctor of Dentistry,NV,103673.67
2019-11-01,Doctor of Dentistry,NY,387087.97
2019-11-01,Doctor of Dentistry,OH,116648.1
2019-11-01,Doctor of Dentistry,OK,80644.4
2019-11-01,Doctor of Dentistry,OR,39032.11
2019-11-01,Doctor of Dentistry,PA,142329.41999999998
2019-11-01,Doctor of Dentistry,PR,1932.91
2019-11-01,Doctor of Dentistry,RI,32738.26
2019-11-01,Doctor of Dentistry,SC,53228.52
2019-11-01,Doctor of Dentistry,SD,8819.9
2019-11-01,Doctor of Dentistry,TN,53690.3
2019-11-01,Doctor of Dentistry,TX,429757.43
2019-11-01,Doctor of Dentistry,US,5336963.44
2019-11-01,Doctor of Dentistry,UT,25462.37
2019-11-01,Doctor of Dentistry,VA,144433.91
2019-11-01,Doctor of Dentistry,VI,50.0
2019-11-01,Doctor of Dentistry,VT,3146.12
2019-11-01,Doctor of Dentistry,WA,136727.52
2019-11-01,Doctor of Dentistry,WI,53024.19
2019-11-01,Doctor of Dentistry,WV,16149.97
2019-11-01,Doctor of Dentistry,WY,1768.79
2019-12-01,Doctor of Dentistry,AE,134.99
2019-12-01,Doctor of Dentistry,AK,12441.16
2019-12-01,Doctor of Dentistry,AL,62186.64
2019-12-01,Doctor of Dentistry,AP,197.98000000000002
2019-12-01,Doctor of Dentistry,AR,13912.48
2019-12-01,Doctor of Dentistry,AZ,425513.04
2019-12-01,Doctor of Dentistry,CA,1366834.4
2019-12-01,Doctor of Dentistry,CO,70577.85
2019-12-01,Doctor of Dentistry,CT,77057.58
2019-12-01,Doctor of Dentistry,DC,4827.41
2019-12-01,Doctor of Dentistry,DE,4753.05
2019-12-01,Doctor of Dentistry,FL,260407.44999999998
2019-12-01,Doctor of Dentistry,GA,78211.63
2019-12-01,Doctor of Dentistry,HI,40445.25
2019-12-01,Doctor of Dentistry,IA,46910.31
2019-12-01,Doctor of Dentistry,ID,18778.02
2019-12-01,Doctor of Dentistry,IL,194261.14
2019-12-01,Doctor of Dentistry,IN,123754.31
2019-12-01,Doctor of Dentistry,KS,64196.84
2019-12-01,Doctor of Dentistry,KY,122859.9
2019-12-01,Doctor of Dentistry,LA,98617.8
2019-12-01,Doctor of Dentistry,MA,200371.03
2019-12-01,Doctor of Dentistry,MD,73047.61
2019-12-01,Doctor of Dentistry,ME,3987.91
2019-12-01,Doctor of Dentistry,MI,127188.16
2019-12-01,Doctor of Dentistry,MN,75666.72
2019-12-01,Doctor of Dentistry,MO,125096.79000000001
2019-12-01,Doctor of Dentistry,MS,24078.6
2019-12-01,Doctor of Dentistry,MT,2502.82
2019-12-01,Doctor of Dentistry,NC,447585.45
2019-12-01,Doctor of Dentistry,ND,4907.429999999999
2019-12-01,Doctor of Dentistry,NE,7958.18
2019-12-01,Doctor of Dentistry,NH,4301.98
2019-12-01,Doctor of Dentistry,NJ,159346.85
2019-12-01,Doctor of Dentistry,NM,13450.230000000001
2019-12-01,Doctor of Dentistry,NV,59117.21
2019-12-01,Doctor of Dentistry,NY,441591.3
2019-12-01,Doctor of Dentistry,OH,66721.56
2019-12-01,Doctor of Dentistry,OK,135653.98
2019-12-01,Doctor of Dentistry,OR,53967.15
2019-12-01,Doctor of Dentistry,PA,169793.92
2019-12-01,Doctor of Dentistry,PR,2348.09
2019-12-01,Doctor of Dentistry,RI,8271.95
2019-12-01,Doctor of Dentistry,SC,67841.49
2019-12-01,Doctor of Dentistry,SD,11751.24
2019-12-01,Doctor of Dentistry,TN,206258.27
2019-12-01,Doctor of Dentistry,TX,347501.47000000003
2019-12-01,Doctor of Dentistry,US,6268009.64
2019-12-01,Doctor of Dentistry,UT,44623.38
2019-12-01,Doctor of Dentistry,VA,98737.95
2019-12-01,Doctor of Dentistry,VT,489.43
2019-12-01,Doctor of Dentistry,WA,152438.55
2019-12-01,Doctor of Dentistry,WI,36411.5
2019-12-01,Doctor of Dentistry,WV,7503.35
2019-12-01,Doctor of Dentistry,WY,618.86
2020-01-01,Doctor of Dentistry,AE,107.87
2020-01-01,Doctor of Dentistry,AK,6224.25
2020-01-01,Doctor of Dentistry,AL,64892.14
2020-01-01,Doctor of Dentistry,AP,67.82
2020-01-01,Doctor of Dentistry,AR,11029.1
2020-01-01,Doctor of Dentistry,AZ,195183.11000000002
2020-01-01,Doctor of Dentistry,CA,1475250.89
2020-01-01,Doctor of Dentistry,CO,121788.96
2020-01-01,Doctor of Dentistry,CT,61901.17
2020-01-01,Doctor of Dentistry,DC,16964.18
2020-01-01,Doctor of Dentistry,DE,7029.06
2020-01-01,Doctor of Dentistry,FL,410425.73
2020-01-01,Doctor of Dentistry,GA,142982.84
2020-01-01,Doctor of Dentistry,HI,41863.48
2020-01-01,Doctor of Dentistry,IA,33279.45
2020-01-01,Doctor of Dentistry,ID,48739.45
2020-01-01,Doctor of Dentistry,IL,348871.45
2020-01-01,Doctor of Dentistry,IN,80555.55
2020-01-01,Doctor of Dentistry,KS,17819.6
2020-01-01,Doctor of Dentistry,KY,94187.54
2020-01-01,Doctor of Dentistry,LA,50263.409999999996
2020-01-01,Doctor of Dentistry,MA,87122.45
2020-01-01,Doctor of Dentistry,MD,104146.5
2020-01-01,Doctor of Dentistry,ME,4255.0
2020-01-01,Doctor of Dentistry,MI,218551.96
2020-01-01,Doctor of Dentistry,MN,134000.73
2020-01-01,Doctor of Dentistry,MO,183571.06
2020-01-01,Doctor of Dentistry,MS,10583.78
2020-01-01,Doctor of Dentistry,MT,8541.43
2020-01-01,Doctor of Dentistry,NC,119723.06
2020-01-01,Doctor of Dentistry,ND,2465.83
2020-01-01,Doctor of Dentistry,NE,10795.01
2020-01-01,Doctor of Dentistry,NH,27794.98
2020-01-01,Doctor of Dentistry,NJ,451618.45
2020-01-01,Doctor of Dentistry,NM,9904.61
2020-01-01,Doctor of Dentistry,NV,66154.2
2020-01-01,Doctor of Dentistry,NY,753917.61
2020-01-01,Doctor of Dentistry,OH,277288.32
2020-01-01,Doctor of Dentistry,OK,81326.98
2020-01-01,Doctor of Dentistry,OR,93607.61
2020-01-01,Doctor of Dentistry,PA,169229.66999999998
2020-01-01,Doctor of Dentistry,PR,1461.06
2020-01-01,Doctor of Dentistry,RI,17021.329999999998
2020-01-01,Doctor of Dentistry,SC,72052.74
2020-01-01,Doctor of Dentistry,SD,8973.07
2020-01-01,Doctor of Dentistry,TN,74158.06999999999
2020-01-01,Doctor of Dentistry,TX,671286.59
2020-01-01,Doctor of Dentistry,US,7429618.0
2020-01-01,Doctor of Dentistry,UT,45678.58
2020-01-01,Doctor of Dentistry,VA,207232.3
2020-01-01,Doctor of Dentistry,VI,50.0
2020-01-01,Doctor of Dentistry,VT,1250.0
2020-01-01,Doctor of Dentistry,WA,229143.18000000002
2020-01-01,Doctor of Dentistry,WI,53387.12
2020-01-01,Doctor of Dentistry,WV,2617.44
2020-01-01,Doctor of Dentistry,WY,1280.23
2020-02-01,Doctor of Dentistry,AE,390.46999999999997
2020-02-01,Doctor of Dentistry,AK,3937.6
2020-02-01,Doctor of Dentistry,AL,65789.08
2020-02-01,Doctor of Dentistry,AP,48.95
2020-02-01,Doctor of Dentistry,AR,9259.84
2020-02-01,Doctor of Dentistry,AZ,147041.12
2020-02-01,Doctor of Dentistry,CA,2799532.04
2020-02-01,Doctor of Dentistry,CO,83363.12
2020-02-01,Doctor of Dentistry,CT,56811.71
2020-02-01,Doctor of Dentistry,DC,12579.19
2020-02-01,Doctor of Dentistry,DE,3259.55
2020-02-01,Doctor of Dentistry,FL,548343.24
2020-02-01,Doctor of Dentistry,GA,190809.49000000002
2020-02-01,Doctor of Dentistry,HI,39572.8
2020-02-01,Doctor of Dentistry,IA,44396.19
2020-02-01,Doctor of Dentistry,ID,23266.13
2020-02-01,Doctor of Dentistry,IL,148226.37
2020-02-01,Doctor of Dentistry,IN,36929.96
2020-02-01,Doctor of Dentistry,KS,21043.61
2020-02-01,Doctor of Dentistry,KY,96847.13
2020-02-01,Doctor of Dentistry,LA,35900.89
2020-02-01,Doctor of Dentistry,MA,209578.59
2020-02-01,Doctor of Dentistry,MD,31274.65
2020-02-01,Doctor of Dentistry,ME,3932.92
2020-02-01,Doctor of Dentistry,MI,135372.01
2020-02-01,Doctor of Dentistry,MN,169382.96
2020-02-01,Doctor of Dentistry,MO,25959.59
2020-02-01,Doctor of Dentistry,MS,9217.4
2020-02-01,Doctor of Dentistry,MT,15519.1
2020-02-01,Doctor of Dentistry,NC,226945.41999999998
2020-02-01,Doctor of Dentistry,ND,5389.9800000000005
2020-02-01,Doctor of Dentistry,NE,11270.31
2020-02-01,Doctor of Dentistry,NH,10000.03
2020-02-01,Doctor of Dentistry,NJ,127461.06999999999
2020-02-01,Doctor of Dentistry,NM,229875.16999999998
2020-02-01,Doctor of Dentistry,NV,48040.83
2020-02-01,Doctor of Dentistry,NY,311965.18
2020-02-01,Doctor of Dentistry,OH,69981.92
2020-02-01,Doctor of Dentistry,OK,50429.549999999996
2020-02-01,Doctor of Dentistry,OR,38905.99
2020-02-01,Doctor of Dentistry,PA,162956.16
2020-02-01,Doctor of Dentistry,PR,25367.66
2020-02-01,Doctor of Dentistry,RI,10033.94
2020-02-01,Doctor of Dentistry,SC,38058.38
2020-02-01,Doctor of Dentistry,SD,11380.300000000001
2020-02-01,Doctor of Dentistry,TN,49756.24
2020-02-01,Doctor of Dentistry,TX,292375.08
2020-02-01,Doctor of Dentistry,US,7334954.63
2020-02-01,Doctor of Dentistry,UT,38967.45
2020-02-01,Doctor of Dentistry,VA,101263.49
2020-02-01,Doctor of Dentistry,VI,50.0
2020-02-01,Doctor of Dentistry,VT,342.6
2020-02-01,Doctor of Dentistry,WA,444588.8
2020-02-01,Doctor of Dentistry,WI,53311.08
2020-02-01,Doctor of Dentistry,WV,7113.9400000000005
2020-02-01,Doctor of Dentistry,WY,1538.36
2020-03-01,Doctor of Dentistry,AE,762.3199999999999
2020-03-01,Doctor of Dentistry,AK,5492.889999999999
2020-03-01,Doctor of Dentistry,AL,33343.07
2020-03-01,Doctor of Dentistry,AP,25.43
2020-03-01,Doctor of Dentistry,AR,76889.19
2020-03-01,Doctor of Dentistry,AZ,285717.55
2020-03-01,Doctor of Dentistry,CA,883219.06
2020-03-01,Doctor of Dentistry,CO,74249.15
2020-03-01,Doctor of Dentistry,CT,56152.0
2020-03-01,Doctor of Dentistry,DC,23154.73
2020-03-01,Doctor of Dentistry,DE,1137.97
2020-03-01,Doctor of Dentistry,FL,278626.45999999996
2020-03-01,Doctor of Dentistry,GA,53114.99
2020-03-01,Doctor of Dentistry,HI,55971.15
2020-03-01,Doctor of Dentistry,IA,19016.97
2020-03-01,Doctor of Dentistry,ID,25415.89
2020-03-01,Doctor of Dentistry,IL,200757.59
2020-03-01,Doctor of Dentistry,IN,31534.13
2020-03-01,Doctor of Dentistry,KS,7195.74
2020-03-01,Doctor of Dentistry,KY,110715.16
2020-03-01,Doctor of Dentistry,LA,59120.02
2020-03-01,Doctor of Dentistry,MA,61639.64
2020-03-01,Doctor of Dentistry,MD,63722.92
2020-03-01,Doctor of Dentistry,ME,5661.45
2020-03-01,Doctor of Dentistry,MI,124107.76000000001
2020-03-01,Doctor of Dentistry,MN,109436.09
2020-03-01,Doctor of Dentistry,MO,88204.74
2020-03-01,Doctor of Dentistry,MS,9316.64
2020-03-01,Doctor of Dentistry,MT,3062.19
2020-03-01,Doctor of Dentistry,NC,248040.19
2020-03-01,Doctor of Dentistry,ND,597.28
2020-03-01,Doctor of Dentistry,NE,3788.31
2020-03-01,Doctor of Dentistry,NH,5141.21
2020-03-01,Doctor of Dentistry,NJ,179133.45
2020-03-01,Doctor of Dentistry,NM,5020.48
2020-03-01,Doctor of Dentistry,NV,64332.69
2020-03-01,Doctor of Dentistry,NY,247134.2
2020-03-01,Doctor of Dentistry,OH,64354.119999999995
2020-03-01,Doctor of Dentistry,OK,18559.7
2020-03-01,Doctor of Dentistry,OR,62841.94
2020-03-01,Doctor of Dentistry,PA,134951.86
2020-03-01,Doctor of Dentistry,PR,3900.16
2020-03-01,Doctor of Dentistry,RI,1947.51
2020-03-01,Doctor of Dentistry,SC,58556.16
2020-03-01,Doctor of Dentistry,SD,9475.9
2020-03-01,Doctor of Dentistry,TN,26105.66
2020-03-01,Doctor of Dentistry,TX,232155.37
2020-03-01,Doctor of Dentistry,US,4332292.96
2020-03-01,Doctor of Dentistry,UT,21877.78
2020-03-01,Doctor of Dentistry,VA,84444.28
2020-03-01,Doctor of Dentistry,VT,101.6
2020-03-01,Doctor of Dentistry,WA,78305.22
2020-03-01,Doctor of Dentistry,WI,31372.71
2020-03-01,Doctor of Dentistry,WV,2279.12
2020-03-01,Doctor of Dentistry,WY,1113.17
2020-04-01,Doctor of Dentistry,AE,4610.0
2020-04-01,Doctor of Dentistry,AK,9180.08
2020-04-01,Doctor of Dentistry,AL,32915.54
2020-04-01,Doctor of Dentistry,AP,275.0
2020-04-01,Doctor of Dentistry,AR,20273.98
2020-04-01,Doctor of Dentistry,AZ,123594.52
2020-04-01,Doctor of Dentistry,CA,616454.61
2020-04-01,Doctor of Dentistry,CO,48310.44
2020-04-01,Doctor of Dentistry,CT,41603.06
2020-04-01,Doctor of Dentistry,DC,5876.29
2020-04-01,Doctor of Dentistry,DE,3660.0
2020-04-01,Doctor of Dentistry,FL,82097.62
2020-04-01,Doctor of Dentistry,GA,75430.88
2020-04-01,Doctor of Dentistry,HI,30847.36
2020-04-01,Doctor of Dentistry,IA,10935.39
2020-04-01,Doctor of Dentistry,ID,18566.55
2020-04-01,Doctor of Dentistry,IL,102612.04000000001
2020-04-01,Doctor of Dentistry,IN,32461.42
2020-04-01,Doctor of Dentistry,KS,4845.78
2020-04-01,Doctor of Dentistry,KY,19906.739999999998
2020-04-01,Doctor of Dentistry,LA,21901.86
2020-04-01,Doctor of Dentistry,MA,281659.98000000004
2020-04-01,Doctor of Dentistry,MD,37805.6
2020-04-01,Doctor of Dentistry,ME,2030.97
2020-04-01,Doctor of Dentistry,MI,60587.11
2020-04-01,Doctor of Dentistry,MN,38472.35
2020-04-01,Doctor of Dentistry,MO,31099.28
2020-04-01,Doctor of Dentistry,MS,3620.0
2020-04-01,Doctor of Dentistry,MT,511.43
2020-04-01,Doctor of Dentistry,NC,63965.64
2020-04-01,Doctor of Dentistry,ND,480.42
2020-04-01,Doctor of Dentistry,NE,5558.95
2020-04-01,Doctor of Dentistry,NH,3437.5
2020-04-01,Doctor of Dentistry,NJ,97147.25
2020-04-01,Doctor of Dentistry,NM,1452.03
2020-04-01,Doctor of Dentistry,NV,60456.82
2020-04-01,Doctor of Dentistry,NY,483074.91000000003
2020-04-01,Doctor of Dentistry,OH,171180.39
2020-04-01,Doctor of Dentistry,OK,76888.32
2020-04-01,Doctor of Dentistry,OR,12175.630000000001
2020-04-01,Doctor of Dentistry,PA,122057.99
2020-04-01,Doctor of Dentistry,PR,10745.0
2020-04-01,Doctor of Dentistry,RI,6835.0
2020-04-01,Doctor of Dentistry,SC,45710.41
2020-04-01,Doctor of Dentistry,SD,5360.72
2020-04-01,Doctor of Dentistry,TN,40043.42
2020-04-01,Doctor of Dentistry,TX,190207.82
2020-04-01,Doctor of Dentistry,US,3370728.56
2020-04-01,Doctor of Dentistry,UT,8841.3
2020-04-01,Doctor of Dentistry,VA,48081.45
2020-04-01,Doctor of Dentistry,VT,1280.0
2020-04-01,Doctor of Dentistry,WA,141672.46
2020-04-01,Doctor of Dentistry,WI,10123.75
2020-04-01,Doctor of Dentistry,WV,1615.5
2020-04-01,Doctor of Dentistry,WY,190.0
2020-05-01,Doctor of Dentistry,AK,387.26
2020-05-01,Doctor of Dentistry,AL,6021.15
2020-05-01,Doctor of Dentistry,AP,1000.0
2020-05-01,Doctor of Dentistry,AR,28528.06
2020-05-01,Doctor of Dentistry,AZ,60711.55
2020-05-01,Doctor of Dentistry,CA,1583261.8800000001
2020-05-01,Doctor of Dentistry,CO,45653.7
2020-05-01,Doctor of Dentistry,CT,42769.86
2020-05-01,Doctor of Dentistry,DC,7897.12
2020-05-01,Doctor of Dentistry,DE,4338.8099999999995
2020-05-01,Doctor of Dentistry,FL,381643.92
2020-05-01,Doctor of Dentistry,GA,72783.92
2020-05-01,Doctor of Dentistry,HI,31111.59
2020-05-01,Doctor of Dentistry,IA,7282.7699999999995
2020-05-01,Doctor of Dentistry,ID,7300.88
2020-05-01,Doctor of Dentistry,IL,528129.66
2020-05-01,Doctor of Dentistry,IN,10297.24
2020-05-01,Doctor of Dentistry,KS,5547.4400000000005
2020-05-01,Doctor of Dentistry,KY,41177.86
2020-05-01,Doctor of Dentistry,LA,5889.5
2020-05-01,Doctor of Dentistry,MA,31971.829999999998
2020-05-01,Doctor of Dentistry,MD,17295.36
2020-05-01,Doctor of Dentistry,ME,540.85
2020-05-01,Doctor of Dentistry,MI,45113.53
2020-05-01,Doctor of Dentistry,MN,19772.23
2020-05-01,Doctor of Dentistry,MO,26727.78
2020-05-01,Doctor of Dentistry,MS,2182.9
2020-05-01,Doctor of Dentistry,MT,1456.0900000000001
2020-05-01,Doctor of Dentistry,NC,97707.19
2020-05-01,Doctor of Dentistry,ND,929.78
2020-05-01,Doctor of Dentistry,NE,950.76
2020-05-01,Doctor of Dentistry,NH,3290.6
2020-05-01,Doctor of Dentistry,NJ,43740.06
2020-05-01,Doctor of Dentistry,NM,7983.33
2020-05-01,Doctor of Dentistry,NV,1581.4299999999998
2020-05-01,Doctor of Dentistry,NY,214159.27
2020-05-01,Doctor of Dentistry,OH,32543.0
2020-05-01,Doctor of Dentistry,OK,62075.01
2020-05-01,Doctor of Dentistry,OR,14755.52
2020-05-01,Doctor of Dentistry,PA,73864.68
2020-05-01,Doctor of Dentistry,PR,10872.06
2020-05-01,Doctor of Dentistry,RI,2825.58
2020-05-01,Doctor of Dentistry,SC,18785.26
2020-05-01,Doctor of Dentistry,SD,2480.19
2020-05-01,Doctor of Dentistry,TN,31602.99
2020-05-01,Doctor of Dentistry,TX,125298.06
2020-05-01,Doctor of Dentistry,US,4141339.65
2020-05-01,Doctor of Dentistry,UT,12499.52
2020-05-01,Doctor of Dentistry,VA,44200.26
2020-05-01,Doctor of Dentistry,VT,155.0
2020-05-01,Doctor of Dentistry,WA,318107.5
2020-05-01,Doctor of Dentistry,WI,2842.91
2020-05-01,Doctor of Dentistry,WV,646.5
2020-05-01,Doctor of Dentistry,WY,648.45
2020-06-01,Doctor of Dentistry,AE,35.05
2020-06-01,Doctor of Dentistry,AK,3188.63
2020-06-01,Doctor of Dentistry,AL,10970.73
2020-06-01,Doctor of Dentistry,AP,54.56
2020-06-01,Doctor of Dentistry,AR,4639.32
2020-06-01,Doctor of Dentistry,AZ,117489.25
2020-06-01,Doctor of Dentistry,CA,552127.48
2020-06-01,Doctor of Dentistry,CO,21339.92
2020-06-01,Doctor of Dentistry,CT,38572.57
2020-06-01,Doctor of Dentistry,DC,812.39
2020-06-01,Doctor of Dentistry,DE,325.29999999999995
2020-06-01,Doctor of Dentistry,FL,118071.82
2020-06-01,Doctor of Dentistry,GA,94259.19
2020-06-01,Doctor of Dentistry,HI,22954.44
2020-06-01,Doctor of Dentistry,IA,21648.35
2020-06-01,Doctor of Dentistry,ID,9092.92
2020-06-01,Doctor of Dentistry,IL,160289.87
2020-06-01,Doctor of Dentistry,IN,29012.48
2020-06-01,Doctor of Dentistry,KS,16946.14
2020-06-01,Doctor of Dentistry,KY,75695.46
2020-06-01,Doctor of Dentistry,LA,37968.89
2020-06-01,Doctor of Dentistry,MA,117981.88999999998
2020-06-01,Doctor of Dentistry,MD,42959.69
2020-06-01,Doctor of Dentistry,ME,4506.25
2020-06-01,Doctor of Dentistry,MI,56002.409999999996
2020-06-01,Doctor of Dentistry,MN,15092.460000000001
2020-06-01,Doctor of Dentistry,MO,80199.22
2020-06-01,Doctor of Dentistry,MS,3533.79
2020-06-01,Doctor of Dentistry,MT,8419.62
2020-06-01,Doctor of Dentistry,NC,114992.58
2020-06-01,Doctor of Dentistry,ND,692.86
2020-06-01,Doctor of Dentistry,NE,3756.48
2020-06-01,Doctor of Dentistry,NH,1639.1299999999999
2020-06-01,Doctor of Dentistry,NJ,91919.73
2020-06-01,Doctor of Dentistry,NM,4389.87
2020-06-01,Doctor of Dentistry,NV,22877.829999999998
2020-06-01,Doctor of Dentistry,NY,193742.87
2020-06-01,Doctor of Dentistry,OH,40503.93
2020-06-01,Doctor of Dentistry,OK,22214.4
2020-06-01,Doctor of Dentistry,OR,52755.99
2020-06-01,Doctor of Dentistry,PA,89485.75
2020-06-01,Doctor of Dentistry,PR,1442.19
2020-06-01,Doctor of Dentistry,RI,1491.41
2020-06-01,Doctor of Dentistry,SC,20952.07
2020-06-01,Doctor of Dentistry,SD,2798.36
2020-06-01,Doctor of Dentistry,TN,13775.9
2020-06-01,Doctor of Dentistry,TX,108218.64
2020-06-01,Doctor of Dentistry,US,2512257.38
2020-06-01,Doctor of Dentistry,UT,21555.9
2020-06-01,Doctor of Dentistry,VA,15535.52
2020-06-01,Doctor of Dentistry,VT,197.72
2020-06-01,Doctor of Dentistry,WA,10843.26
2020-06-01,Doctor of Dentistry,WI,11307.45
2020-06-01,Doctor of Dentistry,WV,931.01
2020-06-01,Doctor of Dentistry,WY,46.44
2020-07-01,Doctor of Dentistry,AE,4541.82
2020-07-01,Doctor of Dentistry,AK,1907.51
2020-07-01,Doctor of Dentistry,AL,17798.88
2020-07-01,Doctor of Dentistry,AP,2000.0
2020-07-01,Doctor of Dentistry,AR,5525.74
2020-07-01,Doctor of Dentistry,AZ,99900.25
2020-07-01,Doctor of Dentistry,CA,294477.22000000003
2020-07-01,Doctor of Dentistry,CO,21514.81
2020-07-01,Doctor of Dentistry,CT,10902.33
2020-07-01,Doctor of Dentistry,DC,32670.72
2020-07-01,Doctor of Dentistry,DE,1050.27
2020-07-01,Doctor of Dentistry,FL,153584.34
2020-07-01,Doctor of Dentistry,GA,61616.16
2020-07-01,Doctor of Dentistry,HI,10389.01
2020-07-01,Doctor of Dentistry,IA,8572.21
2020-07-01,Doctor of Dentistry,ID,9964.5
2020-07-01,Doctor of Dentistry,IL,32278.81
2020-07-01,Doctor of Dentistry,IN,17659.43
2020-07-01,Doctor of Dentistry,KS,6188.52
2020-07-01,Doctor of Dentistry,KY,43421.13
2020-07-01,Doctor of Dentistry,LA,10885.11
2020-07-01,Doctor of Dentistry,MA,68949.59
2020-07-01,Doctor of Dentistry,MD,41332.75
2020-07-01,Doctor of Dentistry,ME,2190.57
2020-07-01,Doctor of Dentistry,MI,50646.07
2020-07-01,Doctor of Dentistry,MN,60258.06
2020-07-01,Doctor of Dentistry,MO,43448.85
2020-07-01,Doctor of Dentistry,MS,9757.7
2020-07-01,Doctor of Dentistry,MT,3527.66
2020-07-01,Doctor of Dentistry,NC,54976.85
