naics_code,year,month,value,industry_name
31199-,2019,01,130.9,All Other Food Manufacturing
31194-,2019,01,160.5,Seasoning and Dressing Manufacturing
31191-,2019,01,150.5,Snack Food Manufacturing
31181-,2019,01,157.5,Bread and Bakery Product Manufacturing
3118--,2019,01,149.1,Cookie Cracker and Pasta Manufacturing
31171-,2019,01,152.7,Seafood Product Preparation and Packaging
31161-,2019,01,170.3,Animal Slaughtering and Processing
31151-,2019,01,139.6,Dairy Product (except Frozen) Manufacturing
31142-,2019,01,146.0,Fruit and Vegetable Canning Pickling and Drying
31141-,2019,01,135.9,Frozen Food Manufacturing
31135-,2019,01,109.3,Chocolate and Confectionery Manufacturing
31134-,2019,01,150.9,Nonchocolate Confectionery Manufacturing
31123-,2019,01,134.9,Breakfast Cereal Manufacturing
23811X,2019,01,131.5,Flooring Contractors
23811X,2019,01,131.5,All Other Specialty Trade Contractors
23811X,2019,01,131.5,Other Foundation Structure and Building Exterior Contractors
23811X,2019,01,131.5,Masonry Contractors
236221,2019,01,155.7,Commercial and Institutional Building Construction
236211,2019,01,132.7,Other Heavy and Civil Engineering Construction
236211,2019,01,132.7,Highway Street and Bridge Construction
236211,2019,01,132.7,Oil and Gas Pipeline and Related Structures Construction
1133--,2019,01,200.2,Logging
924126,2018,12,154.1,National Security
8113--,2018,12,131.7,Commercial machinery repair and maintenance
721---,2018,12,163.4,Accommodation
71394-,2018,12,105.8,Fitness and Recreational Sports Centers
71391-,2018,12,126.0,All Other Amusement and Recreation Industries
62311-,2018,12,152.2,Nursing Care Facilities (Skilled Nursing Facilities)
62231-,2018,12,154.1,Specialty (except Psychiatric and Substance Abuse) Hospitals
62211-,2018,12,146.2,General Medical and Surgical Hospitals
62199-,2018,12,116.3,All Other Ambulatory Health Care Services
62151-,2018,12,105.1,Medical and Diagnostic Laboratories
62121-,2018,12,115.5,Offices of Dentists
62111-,2018,12,135.1,Offices of Physicians
6211--,2018,12,135.1,Offices of physicians
5621--,2018,12,141.5,All Other Waste Management Services
56172-,2018,12,121.8,Landscaping Services
561612,2018,12,122.5,Security Systems Services
56151-,2018,12,102.9,Tour Operators
5613--,2018,12,139.5,Employment services
54181-,2018,12,115.4,Other Services Related to Advertising
54161-,2018,12,111.3,Management Consulting Services
5413--,2018,12,167.6,Testing Laboratories and Services
5411--,2018,12,215.6,Legal services
53131-,2018,12,118.4,Other Activities Related to Real Estate
53131-,2018,12,118.4,Real Estate Property Managers
53121-,2018,12,142.2,Offices of Real Estate Agents and Brokers
53112-,2018,12,128.1,Lessors of Nonresidential Buildings (except Miniwarehouses)
53112-,2018,12,128.1,Lessors of Other Real Estate Property
53112-,2018,12,128.1,Lessors of Residential Buildings and Dwellings
53112-,2018,12,128.1,Lessors of Nonfinancial Intangible Assets (except Copyrighte
52421-,2018,12,111.3,Other Insurance Related Activities
52411-,2018,12,143.4,Direct Life Health and Medical Insurance Carriers
5221--,2018,12,108.5,Trusts Estates and Agency Accounts
51121-,2018,12,90.2,Software Publishers - DO NOT USE
511---,2018,12,114.7,Record Production and Distribution
48851-,2018,12,102.8,Freight Transportation Arrangement
45431-,2018,12,246.2,Other Direct Selling Establishments - DO NOT USE
45431-,2018,12,246.2,Fuel Dealers - DO NOT USE
454110,2018,12,108.8,Electronic Shopping and Mail-Order Houses - DO NOT USE
453930,2018,12,131.2,All Other Miscellaneous Store Retailers - DO NOT USE
453930,2018,12,131.2,Art Dealers - DO NOT USE
45112-,2018,12,90.8,Hobby Toy and Game Stores - DO NOT USE
45111-,2018,12,139.3,Sporting Goods Stores - DO NOT USE
44831-,2018,12,156.8,Jewelry Stores - DO NOT USE
4481--,2018,12,129.1,Clothing stores
4471--,2018,12,131.6,Gasoline Stations with Convenience Stores - DO NOT USE
44611-,2018,12,186.2,Pharmacies and Drug Stores - DO NOT USE
4461--,2018,12,152.8,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE
4452--,2018,12,186.1,Other Specialty Food Retailers
44511-,2018,12,166.2,Supermarkets and Other Grocery Retailers (except Convenience
4441--,2018,12,151.0,Other Building Material Dealers - DO NOT USE
4431--,2018,12,82.0,Electronics and Appliance Stores - DO NOT USE
44221-,2018,12,146.8,Floor Covering Stores - DO NOT USE
44211-,2018,12,135.2,Furniture Stores - DO NOT USE
44131-,2018,12,192.0,Automotive Parts and Accessories Stores - DO NOT USE
4249--,2018,12,102.7,Miscellaneous nondurable goods merchant wholesalers
4248--,2018,12,93.7,Wine and Distilled Alcoholic Beverage Merchant Wholesalers
4247--,2018,12,96.9,Petroleum and Petroleum Products Merchant Wholesalers (excep
4245--,2018,12,117.1,Grain and Field Bean Merchant Wholesalers
4245--,2018,12,117.1,Other Farm Product Raw Material Merchant Wholesalers
4244--,2018,12,98.7,Grocery and related product merchant wholesalers
4243--,2018,12,95.4,Apparel and piece goods merchant wholesalers
4242--,2018,12,93.0,Drugs and Druggists' Sundries Merchant Wholesalers
4239--,2018,12,102.7,Miscellaneous durable goods merchant wholesalers (except materials recyclers)
4238--,2018,12,98.3,"Machinery, equipment, and supplies merchant wholesalers"
4236--,2018,12,95.3,Household appliances and electrical and electronic goods merchant wholesalers
4234--,2018,12,94.5,Professional and commercial equipment and supplies merchant wholesalers
4233--,2018,12,101.4,Lumber and other construction materials merchant wholesalers
4232--,2018,12,98.5,Furniture and home furnishing merchant wholesalers
4231--,2018,12,95.8,Motor Vehicle Supplies and New Parts Merchant Wholesalers
33999-,2018,12,128.1,All Other Miscellaneous Manufacturing
33995-,2018,12,126.0,Sign Manufacturing
33992-,2018,12,118.4,Sporting and Athletic Goods Manufacturing
33991-,2018,12,211.6,Jewelry and Silverware Manufacturing
33911-,2018,12,118.9,Medical Equipment and Supplies Manufacturing
33791-,2018,12,151.8,Mattress Manufacturing
33712-,2018,12,135.0,Household and Institutional Furniture Manufacturing
33599-,2018,12,150.0,All Other Electrical Equipment and Component Manufacturing
33591-,2018,12,164.1,Battery Manufacturing
33512-,2018,12,133.3,Lighting Fixture Manufacturing - DO NOT USE
33511-,2018,12,98.3,Electric Lamp Bulb and Part Manufacturing - DO NOT USE
33451-,2018,12,121.9,Navigational Measuring Electromedical and Control Instrument
33221-,2018,12,133.6,Cutlery and Handtool Manufacturing
33211-,2018,12,133.1,Forging and Stamping
32619-,2018,12,143.8,Other Plastics Product Manufacturing
32616-,2018,12,132.7,Plastics Bottle Manufacturing
32599-,2018,12,146.9,All Other Chemical Product and Preparation Manufacturing
32562-,2018,12,114.9,Toilet Preparation Manufacturing
32561-,2018,12,144.7,Soap and Cleaning Compound Manufacturing
32541-,2018,12,209.4,Pharmaceutical and Medicine Manufacturing
32531-,2018,12,184.9,Fertilizer and Compost Manufacturing
32518-,2018,12,281.8,Other Basic Inorganic Chemical Manufacturing
31699-,2018,12,134.3,Other Leather and Allied Product Manufacturing
31621-,2018,12,132.0,Footwear Manufacturing
31611-,2018,12,186.8,Leather and Hide Tanning and Finishing
31599-,2018,12,127.4,Apparel Accessories and Other Apparel Manufacturing
31524-,2018,12,109.4,Women's Girls' and Infants' Cut and Sew Apparel Manufacturin
31522-,2018,12,120.9,Men's and Boys' Cut and Sew Apparel Manufacturing - DO NOT U
31411-,2018,12,177.4,Carpet and Rug Mills
31331-,2018,12,134.8,Textile and Fabric Finishing Mills
31223-,2018,12,826.7,Tobacco Manufacturing
31214-,2018,12,121.9,Distilleries
31213-,2018,12,124.0,Wineries
31212-,2018,12,140.0,Breweries
31211-,2018,12,135.7,Soft Drink and Ice Manufacturing
31199-,2018,12,146.5,All Other Food Manufacturing
31194-,2018,12,160.4,Seasoning and Dressing Manufacturing
31191-,2018,12,149.7,Snack Food Manufacturing
31181-,2018,12,156.7,Bread and Bakery Product Manufacturing
3118--,2018,12,148.7,Cookie Cracker and Pasta Manufacturing
31171-,2018,12,151.7,Seafood Product Preparation and Packaging
31161-,2018,12,168.4,Animal Slaughtering and Processing
31151-,2018,12,138.9,Dairy Product (except Frozen) Manufacturing
31142-,2018,12,146.3,Fruit and Vegetable Canning Pickling and Drying
31141-,2018,12,135.7,Frozen Food Manufacturing
31135-,2018,12,109.3,Chocolate and Confectionery Manufacturing
31134-,2018,12,150.6,Nonchocolate Confectionery Manufacturing
31123-,2018,12,134.8,Breakfast Cereal Manufacturing
23811X,2018,12,130.6,Flooring Contractors
23811X,2018,12,130.6,All Other Specialty Trade Contractors
23811X,2018,12,130.6,Other Foundation Structure and Building Exterior Contractors
23811X,2018,12,130.6,Masonry Contractors
236221,2018,12,155.0,Commercial and Institutional Building Construction
236211,2018,12,131.5,Other Heavy and Civil Engineering Construction
236211,2018,12,131.5,Highway Street and Bridge Construction
236211,2018,12,131.5,Oil and Gas Pipeline and Related Structures Construction
1133--,2018,12,202.0,Logging
924126,2018,11,153.5,National Security
8113--,2018,11,131.7,Commercial machinery repair and maintenance
721---,2018,11,164.6,Accommodation
71394-,2018,11,108.1,Fitness and Recreational Sports Centers
71391-,2018,11,126.3,All Other Amusement and Recreation Industries
62311-,2018,11,151.8,Nursing Care Facilities (Skilled Nursing Facilities)
62231-,2018,11,154.0,Specialty (except Psychiatric and Substance Abuse) Hospitals
62211-,2018,11,146.2,General Medical and Surgical Hospitals
62199-,2018,11,116.4,All Other Ambulatory Health Care Services
62151-,2018,11,105.1,Medical and Diagnostic Laboratories
62121-,2018,11,115.5,Offices of Dentists
62111-,2018,11,135.1,Offices of Physicians
6211--,2018,11,135.1,Offices of physicians
5621--,2018,11,141.5,All Other Waste Management Services
56172-,2018,11,121.8,Landscaping Services
561612,2018,11,122.5,Security Systems Services
56151-,2018,11,103.2,Tour Operators
5613--,2018,11,140.1,Employment services
54181-,2018,11,115.3,Other Services Related to Advertising
54161-,2018,11,112.2,Management Consulting Services
5413--,2018,11,167.6,Testing Laboratories and Services
5411--,2018,11,215.9,Legal services
53131-,2018,11,117.4,Other Activities Related to Real Estate
53131-,2018,11,117.4,Real Estate Property Managers
53121-,2018,11,142.0,Offices of Real Estate Agents and Brokers
53112-,2018,11,124.7,Lessors of Nonresidential Buildings (except Miniwarehouses)
53112-,2018,11,124.7,Lessors of Other Real Estate Property
53112-,2018,11,124.7,Lessors of Residential Buildings and Dwellings
53112-,2018,11,124.7,Lessors of Nonfinancial Intangible Assets (except Copyrighte
52421-,2018,11,111.3,Other Insurance Related Activities
52411-,2018,11,143.5,Direct Life Health and Medical Insurance Carriers
5221--,2018,11,110.8,Trusts Estates and Agency Accounts
51121-,2018,11,91.6,Software Publishers - DO NOT USE
511---,2018,11,115.7,Record Production and Distribution
48851-,2018,11,102.8,Freight Transportation Arrangement
45431-,2018,11,231.5,Other Direct Selling Establishments - DO NOT USE
45431-,2018,11,231.5,Fuel Dealers - DO NOT USE
454110,2018,11,106.7,Electronic Shopping and Mail-Order Houses - DO NOT USE
453930,2018,11,131.2,All Other Miscellaneous Store Retailers - DO NOT USE
453930,2018,11,131.2,Art Dealers - DO NOT USE
45112-,2018,11,90.8,Hobby Toy and Game Stores - DO NOT USE
45111-,2018,11,145.9,Sporting Goods Stores - DO NOT USE
44831-,2018,11,158.3,Jewelry Stores - DO NOT USE
4481--,2018,11,135.2,Clothing stores
4471--,2018,11,134.1,Gasoline Stations with Convenience Stores - DO NOT USE
44611-,2018,11,187.8,Pharmacies and Drug Stores - DO NOT USE
4461--,2018,11,153.5,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE
4452--,2018,11,186.0,Other Specialty Food Retailers
44511-,2018,11,168.9,Supermarkets and Other Grocery Retailers (except Convenience
4441--,2018,11,149.8,Other Building Material Dealers - DO NOT USE
4431--,2018,11,75.5,Electronics and Appliance Stores - DO NOT USE
44221-,2018,11,146.8,Floor Covering Stores - DO NOT USE
44211-,2018,11,135.5,Furniture Stores - DO NOT USE
44131-,2018,11,191.2,Automotive Parts and Accessories Stores - DO NOT USE
4249--,2018,11,103.3,Miscellaneous nondurable goods merchant wholesalers
4248--,2018,11,95.1,Wine and Distilled Alcoholic Beverage Merchant Wholesalers
4247--,2018,11,90.5,Petroleum and Petroleum Products Merchant Wholesalers (excep
4245--,2018,11,113.2,Grain and Field Bean Merchant Wholesalers
4245--,2018,11,113.2,Other Farm Product Raw Material Merchant Wholesalers
4244--,2018,11,98.0,Grocery and related product merchant wholesalers
4243--,2018,11,95.5,Apparel and piece goods merchant wholesalers
4242--,2018,11,96.1,Drugs and Druggists' Sundries Merchant Wholesalers
4239--,2018,11,103.1,Miscellaneous durable goods merchant wholesalers (except materials recyclers)
4238--,2018,11,98.1,"Machinery, equipment, and supplies merchant wholesalers"
4236--,2018,11,94.0,Household appliances and electrical and electronic goods merchant wholesalers
4234--,2018,11,95.7,Professional and commercial equipment and supplies merchant wholesalers
4233--,2018,11,100.3,Lumber and other construction materials merchant wholesalers
4232--,2018,11,98.9,Furniture and home furnishing merchant wholesalers
4231--,2018,11,96.2,Motor Vehicle Supplies and New Parts Merchant Wholesalers
33999-,2018,11,128.8,All Other Miscellaneous Manufacturing
33995-,2018,11,126.0,Sign Manufacturing
33992-,2018,11,118.3,Sporting and Athletic Goods Manufacturing
33991-,2018,11,210.2,Jewelry and Silverware Manufacturing
33911-,2018,11,118.6,Medical Equipment and Supplies Manufacturing
33791-,2018,11,151.3,Mattress Manufacturing
33712-,2018,11,135.2,Household and Institutional Furniture Manufacturing
33599-,2018,11,149.7,All Other Electrical Equipment and Component Manufacturing
33591-,2018,11,163.8,Battery Manufacturing
33512-,2018,11,133.2,Lighting Fixture Manufacturing - DO NOT USE
33511-,2018,11,97.0,Electric Lamp Bulb and Part Manufacturing - DO NOT USE
33451-,2018,11,121.9,Navigational Measuring Electromedical and Control Instrument
33221-,2018,11,133.1,Cutlery and Handtool Manufacturing
33211-,2018,11,133.9,Forging and Stamping
32619-,2018,11,143.7,Other Plastics Product Manufacturing
32616-,2018,11,133.3,Plastics Bottle Manufacturing
32599-,2018,11,147.3,All Other Chemical Product and Preparation Manufacturing
32562-,2018,11,114.8,Toilet Preparation Manufacturing
32561-,2018,11,144.7,Soap and Cleaning Compound Manufacturing
32541-,2018,11,208.4,Pharmaceutical and Medicine Manufacturing
32531-,2018,11,184.4,Fertilizer and Compost Manufacturing
32518-,2018,11,276.9,Other Basic Inorganic Chemical Manufacturing
31699-,2018,11,133.5,Other Leather and Allied Product Manufacturing
31621-,2018,11,132.0,Footwear Manufacturing
31611-,2018,11,188.9,Leather and Hide Tanning and Finishing
31599-,2018,11,127.4,Apparel Accessories and Other Apparel Manufacturing
31524-,2018,11,109.6,Women's Girls' and Infants' Cut and Sew Apparel Manufacturin
31522-,2018,11,120.9,Men's and Boys' Cut and Sew Apparel Manufacturing - DO NOT U
31411-,2018,11,176.7,Carpet and Rug Mills
31331-,2018,11,134.4,Textile and Fabric Finishing Mills
31223-,2018,11,826.0,Tobacco Manufacturing
31214-,2018,11,121.9,Distilleries
31213-,2018,11,124.0,Wineries
31212-,2018,11,140.0,Breweries
31211-,2018,11,135.5,Soft Drink and Ice Manufacturing
31199-,2018,11,135.9,All Other Food Manufacturing
31194-,2018,11,160.4,Seasoning and Dressing Manufacturing
31191-,2018,11,150.0,Snack Food Manufacturing
31181-,2018,11,157.3,Bread and Bakery Product Manufacturing
3118--,2018,11,148.9,Cookie Cracker and Pasta Manufacturing
31171-,2018,11,153.9,Seafood Product Preparation and Packaging
31161-,2018,11,167.4,Animal Slaughtering and Processing
31151-,2018,11,139.8,Dairy Product (except Frozen) Manufacturing
31142-,2018,11,145.9,Fruit and Vegetable Canning Pickling and Drying
31141-,2018,11,136.3,Frozen Food Manufacturing
31135-,2018,11,108.9,Chocolate and Confectionery Manufacturing
31134-,2018,11,150.8,Nonchocolate Confectionery Manufacturing
31123-,2018,11,134.5,Breakfast Cereal Manufacturing
23811X,2018,11,130.7,Flooring Contractors
23811X,2018,11,130.7,All Other Specialty Trade Contractors
23811X,2018,11,130.7,Other Foundation Structure and Building Exterior Contractors
23811X,2018,11,130.7,Masonry Contractors
236221,2018,11,155.1,Commercial and Institutional Building Construction
236211,2018,11,131.7,Other Heavy and Civil Engineering Construction
236211,2018,11,131.7,Highway Street and Bridge Construction
236211,2018,11,131.7,Oil and Gas Pipeline and Related Structures Construction
1133--,2018,11,202.0,Logging
924126,2018,10,153.5,National Security
8113--,2018,10,131.7,Commercial machinery repair and maintenance
